is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLM,wc_LLM,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1,56,3,,2,1,0,1,1,0,0,2,Phan Huy Ích,272332
1,432,,16,,,,1,,,,4,Quốc lộ 22 – Nguyễn Văn Bứa,272336
1,33,,,,1,,,,,,3,Đường số 10,272340
1,40,,,,1,,,,,,2,Lãnh Binh Thăng,272342
1,69.3,5,5,6,1,0,1,0,1,1,4,Sư Vạn Hạnh,272344
1,38.5,1,3,1,1,0,1,0,1,0,1,Nguyễn Văn Đậu,272345
1,,2,,2,1,0,1,,1,,2,,272347
1,51.25,4,,,1,,1,,,,4,Thích Quảng Đức,272353
1,37,2,4,2,1,0,1,0,0,1,1,Gò Vấp,272354
1,90,4,6,5,1,0,1,0,0,1,4,Hương Lộ 2,272358
1,55,3,3,4,,,1,1,1,1,3,Đường Dương Quảng Hàm,272359
1,,,,,,,,,,,0,,272360
1,58,,,,1,0,1,,,,0,,272361
1,85,2,,2,,,1,1,,,2,Trần Văn Giàu,272364
1,90,5,5,5,0,0,1,1,0,1,4,Cao Đức Lân,272365
1,100,,,,1,0,1,0,1,1,4,,272372
1,72,3,,3,1,,1,,1,1,3,Đường số 4,272376
1,72,3,,3,1,,1,,1,1,3,Đường số 4,272377
1,114,,,,1,,,,,,7,Võ Văn Ngân,272380
1,110,2,,1,,,1,,,,,Bau Tre,272381
1,65,4,4,3,1,1,1,0,1,1,3,HƯƠNG LỘ 2,272382
1,30,3,3,3,1,,,,,,2,Ni Sư Huỳnh Liên,272384
1,60,,,,,,,,,,0,Thi Sách,272388
1,,,,,1,,,,,,3,Triều An,272403
1,241,,,,,1,,,,,0,Phạm Văn Chí,272406
1,241,,,,,1,,,,,0,Phạm Văn Chí,272407
1,78,2,,2,1,0,1,,,,2,,272411
1,26,3,,3,,,,,1,,3,Nguyễn Văn Trỗi,272413
1,31,3,,,,,1,,1,1,3,Phan Đình Phùng,272414
1,37.6,2,,3,1,,,,,,1,Bến Phú Lâm,272419
1,4900,,,,1,,1,,,,0,Huỳnh Thị Na,272425
1,181,7,7,,1,,1,,,,1,Hòa Hưng,272428
1,100,,10,,1,,,,,,2,Lâm Văn Bền,272430
1,521,,,,,,,,1,,9,Nguyễn Xí,272431
1,521,,,,,,,,1,,9,Nguyễn Xí,272432
1,90,5,5,5,1,,,1,,1,4,Bùi Tá Hán,272433
1,67,1,2,2,,,,,,,23,Tôn Thất Thuyết,272435
1,94,2,2,2,,,,,,,23,Tôn Thất Thuyết,272437
1,355.91,,,,,,,,,,,Tôn Thất Thuyết,272438
1,123,5,7,7,1,0,1,1,1,1,4,Đường 12,272442
1,0,,,,,,1,,,,0,An Phú Tây,272443
1,58150,,,,,,,,,,0,,272451
1,60,8,8,,,,,,,,5,Ung Văn Khiêm,272453
1,60,,,,,,1,,,,0,Ung Văn Khiêm,272461
1,375,,,,,,,,1,,5,Phạm Viết Chánh,272463
1,60,,,,,,1,,,,0,Hùng Vương,272472
1,46.2,0,0,0,0,0,0,0,,0,0,Phan Huy ích,272473
1,40,2,4,2,,,,,,,2,LÊ văn THỌ,272489
1,35,2,,,1,,,,,,2,Đường số 4,272490
1,43.5,3,3,2,1,0,1,,,,2,Đặng Chất,272493
1,38,2,,2,1,,,0,0,0,1,Âu Dương Lân,272496
1,54,4,4,3,1,,1,,1,,2,Lò Lu,272498
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,272500
1,,3,,3,1,,1,,,,4,Bùi Thế Mỹ,272502
1,100,,,,,,1,,,,,Mai Chí Thọ,272503
1,50,1,2,1,,,1,1,,,0,Đường Võ Chí Công,272520
1,,,,,,,,,,,0,,272526
1,41,2,2,2,1,0,1,0,0,0,2,Thích Quảng Đức,272529
1,60,,,,1,0,1,,,1,3,Tân Hương,272531
1,46,,,,,,,,,,3,Nguyễn Đình Chiểu,272537
1,95,,,,1,,,,,,,Kha Vạn Cân,272539
1,195.6,2,,1,1,,,,,,,Lê Đức Linh,272547
1,75.45,2,,2,,1,,,,,,Lương Định Của,272581
1,76,2,,1,,,,,,,,Lương Định Của,272584
1,56.29,1,1,1,,1,,,,,0,Lương Định Của,272586
1,56.29,1,1,1,,1,,,,,0,Lương Định Của,272591
1,75.45,2,,2,,1,1,,,,,Lương Định Của,272592
1,100,,,,,,,,1,1,2,đường 14,272610
1,144,20,20,,,1,,1,1,,4,,272634
1,99.8,20,20,,,,,1,1,,4,,272635
1,80,6,9,5,1,,,,,1,3,,272637
1,200,,,,,1,,,,,4,Trần Não,272641
1,200,0,0,0,0,1,0,0,,0,4,Trần Não,272642
1,,,,,,,,,,,0,,272643
1,28.8,2,5,3,1,0,1,1,0,1,2,Hưng Phú,272645
1,80,,,,1,,,,,,2,Bà Lê Chân,272647
1,50.6,1,2,1,1,0,1,0,0,0,2,LÊ VĂN THÔNG,272649
1,58,4,,3,1,,1,,1,,2,Quốc lộ 1k Phạm Văn Đồng Linh Xuân Thủ Đức,272651
1,87,8,8,8,1,,,,1,1,5,Đường số 4,272652
1,70,,,,1,1,1,,,,2,Tân Phú,272657
1,132,,,,,,,1,1,1,4,Nguyễn Trãi,272658
1,100,,,,,,1,,,,0,Đặng Văn Bi,272659
1,42,,,,,,,,1,,,,272660
1,89,4,,,,,1,,,,2,Đường số 9,272662
1,48,,,,1,,1,,1,,2,Vườn Lài,272663
1,56,3,3,2,1,0,1,0,0,0,2,Dương Bá Trạc,272668
1,42,3,,,1,,,1,1,,2,,272672
1,38,,,,1,,,,,,2,GÒ XOÀI,272673
1,62,,,,1,,,,,,2,Ao Đôi,272680
1,80,,,,1,,1,,1,,2,LÊ VĂN QUỚI,272682
1,74.45,,,,1,,,,,,1,LÊ VĂN QUỚI,272684
1,64,,,,1,,,,,,2,SỐ 4 GÒ XOÀI,272686
1,72,,,,1,,,,1,,2,LÊ VĂN QUỚI,272692
1,18,3,5,3,1,0,1,0,0,1,4,Trường Sa,272693
1,288,7,7,,1,,1,,1,,2,TÂY LÂN,272694
1,60,,,,1,,1,,1,,2,SỐ 20 GÒ XOÀI,272695
1,120,,,,1,,,,,,2,Gò Xoài,272697
1,48,3,,,1,,,,1,,1,Tô Ngọc Vân,272699
1,48,3,,,1,,,,1,,1,Tô Ngọc Vân,272700
1,48,,,,1,,1,,,,2,LÊ VĂN QUỚI,272701
1,37,2,,2,1,,,,,,2,Tân Thới Nhất,272707
1,80,2,,1,1,,,1,,,,Trần Văn Mười,272712
1,45,3,3,3,1,,,,1,,3,Thống Nhất,272721
1,61,2,,1,,1,,,,,0,Võ Văn Kiệt,272724
1,142,2,4,2,1,,,,,,1,Đường số 8,272727
1,,,,,,,,,,,5,Huỳnh Khương An,272731
1,140,,,,,,,,,,3,Phùng Khắc Khoan,272732
1,140,,,,1,,,,,,3,Mạc Đỉnh Chi,272733
1,140,,,,,,,,,,3,ĐIỆN BIÊN PHỦ,272734
1,1000,,,,,,,,,,,Nguyễn Văn Nghi,272736
1,100,4,,4,,,,,,1,3,Đường B,272744
1,88,,,,,,,,1,1,2,P. Phú Hữu Quận 9,272746
1,1188,,0,,1,,1,,,,0,đường Liên Phường,272748
1,119.7,,,,,1,1,,,,0,Hồ Văn Tắng,272749
1,51.9,,,,1,,,,,,5,Đề Thám,272750
1,42,,,,,,,,1,,,,272754
1,75.45,2,,2,,1,,,,,,Lương Định Của,272757
1,75.45,2,,2,,1,,,,,,Lương Định Của,272758
1,75.45,2,,2,,,,,,,,Lương Định Của,272759
1,75.45,2,,2,,,,,,,,Lương Định Của,272761
1,75.45,2,,2,,,,,,,,Lương Định Của,272762
1,56.29,1,2,1,,1,,,,,0,Lương Định Của,272763
1,45,2,3,,1,,,,1,,2,Đường số 9,272768
1,56,,,,1,,,0,0,0,0,Tân Bình,272779
1,44,2,,2,,,1,1,,,2,Bành Văn Trân,272780
1,52,3,,,1,,,,,,2,Hồng Bàng,272781
1,44,2,,2,,,1,1,,,2,Bành Văn Trân,272782
1,56,4,4,3,1,,,,,1,3,Trịnh Đình Trọng,272783
1,30,3,4,3,1,,,,,,4,Lê Văn Sỹ,272791
1,123,5,7,5,1,,,1,,,5,Đường số 12,272793
1,56,,,,1,,,0,0,,0,,272794
1,70,6,6,5,1,1,1,,,,4,Lê Trọng Tấn,272796
1,70,6,6,5,1,1,1,,,,4,Lê Trọng Tấn,272797
1,66,4,4,4,1,0,1,0,1,0,3,Nguyễn Văn Quá,272800
1,,,,,,,,,,,0,,272803
1,71.25,6,6,,1,,,,,,5,Thích Quảng Đức,272815
1,71.25,6,6,,1,,,,,,4,Thích Quảng Đức,272816
1,52,2,,2,,,1,1,1,,2,Trần Văn Giàu,272819
1,39,2,,2,1,,1,,,,2,Thống Nhất,272820
1,88,,,,,,,1,,1,2,Long Thạnh Mỹ,272821
1,95,,,,,,1,,,,0,Bác Ái - Hồng Đức,272827
1,25,,,,1,,1,,,,2,Đông Bắc Tô Ký,272832
1,24.2,,,,,,,,1,,,,272835
1,1188,,,,,,1,,,,0,Đường Liên Phường,272853
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,272860
1,75.45,2,,2,,,,,1,,19,Lương Đình Của,272861
1,75.45,2,,2,,1,,,1,,19,Lương Đình Của,272862
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,272863
1,75.45,2,,2,,,,,1,,19,Lương Đình Của,272864
1,75.45,2,,2,,,,,1,,19,Lương Đình Của,272865
1,50,3,,,1,,1,,1,,2,,272875
1,50,3,,,1,,1,,1,,2,,272876
1,44,,,,1,,,,,,3,CMT8,272878
1,52.9,,,,,,,,1,,4,Đường Quận 1,272882
1,63,,,,,,,,,,,TRƯƠNG VĂN THÀNH,272887
1,94,3,,2,1,,,,1,,2,Âu Cơ,272888
1,140,0,0,0,0,1,0,0,,0,4,Phùng Khắc Khoan,272892
1,150,,,,1,,,,,,4,Mạc Đỉnh Chi,272893
1,68,3,,,1,0,1,,,,2,Nguyễn Văn Khối,272894
1,80,2,,2,,1,1,,,,2,LÊ VĂN THỌ,272898
1,60,2,4,2,1,0,1,0,1,0,2,Phan Huy Ích,272899
1,40,4,,,1,0,1,,1,,3,Nguyễn Trường Tộ,272903
1,,,,,,,,,,,0,,272905
1,26,2,2,2,1,0,1,1,0,0,1,Âu Dương Lân,272906
1,112,3,3,3,1,1,1,1,0,1,3,Bùi Minh Trực,272913
1,1200,,0,,,,,,,,0,,272935
1,90,,,,,,1,,,,0,Phạm Hữu Lầu,272939
1,326,,,,1,,,1,,,3,đường 2MT,272941
1,50.4,3,3,3,1,1,1,,,1,2,Bùi Minh Trực,272942
1,,,,,,,,,,,0,Lò Lu,272944
1,268,6,7,4,1,1,1,,,,,,272946
1,100,,,,,,1,,,,0,Nguyễn Văn Tạo,272947
1,16,,,,1,,,,,,2,Lương Ngọc Quyến,272952
1,40,3,,,,,,,,1,3,Hồng Bàng,272955
1,52,2,2,2,1,1,1,,,,2,Lê Trọng Tấn,272957
1,71,6,6,,1,,,,,,,,272958
1,,,,,,,,,1,,,NGUYỄN THÁI BÌNH,272959
1,44,3,5,,1,,1,1,,,5,Đ.Số 1,272963
1,,2,,2,1,1,,,1,,1,Trung tâm TDTT Tân Phú,272971
1,55,,4,,,,1,,,,2,Bạch Đằng,272972
1,143,,,,1,,,,,,6,NGUYỄN VĂN NGUYỄN,272974
1,68,,,,,,1,,,,,TCH 03,272975
1,80,,,,1,1,1,,1,1,4,Bình Trị Đông,272979
1,,2,,2,,,,1,1,,2,Đường Quang Trung,272980
1,65,1,,,,,,1,,,0,,272984
1,34,,,,1,,,,,,2,TRƯƠNG PHƯỚC PHAN,272986
1,48,,,,,,,,1,,2,GÒ XOÀI,272989
1,64,5,,,1,,1,,,1,4,Phạm Văn Chiêu,272990
1,36,,,,1,,,,,,2,TRƯƠNG PHƯỚC PHAN,272992
1,36,,,,1,,,,,,2,TRƯƠNG PHƯỚC PHAN,272993
1,33,2,,,1,,,1,1,,2,,272995
1,50,,,,1,,,,,1,2,MÃ LÒ,272996
1,260,6,6,4,,,,,1,1,5,,273005
1,28000,,,,,,,,,,,,273010
1,,3,,2,1,,1,,,,3,NGUYỄN VĂN LƯỢNG,273013
1,174,5,5,,,,,1,,1,3,Lý Thường Kiệt,273014
,,,,,,,,,,,0,,273016
,,,,,,,,,,,0,,273017
1,60,,,,,,,,,,,,273018
1,129,,,,1,,1,,1,,0,Nguyễn Sỹ Sách,273025
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273034
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273035
1,75.45,2,,2,,,,,1,,19,Lương Đình Của,273036
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273037
1,41,3,,,1,,1,,,1,3,Phạm Văn Chiêu,273038
1,75.45,2,,2,,1,,,1,,19,Lương Đình Của,273040
1,,,,,1,,1,1,,,,Tây Thạnh,273046
1,149,,,,1,,1,,1,1,2,Đường Số 10,273061
1,143,,,,1,,,,,,6,NGUYỄN VĂN NGUYỄN,273063
1,67,2,,2,,,,1,,,0,Đường Võ Chí Công,273064
1,48,2,,2,1,,,,,,2,Phạm Văn Chiêu,273067
1,148,,0,,1,,1,,,,0,Lê Minh Nhựt,273068
1,120,2,5,2,1,0,1,1,0,0,1,Trần Văn Giàu,273074
1,,2,,,,,,,,,2,Lạc Long Quân,273075
1,64,4,6,5,1,,,,,1,5,,273077
1,147.43,,,,,,,,1,,4,Phạm Văn Hai,273080
1,147.43,,,,,,,,1,,4,Phạm Văn Hai,273084
1,147.43,,,,,,,,1,,4,Phạm Văn Hai,273085
1,143,,,,1,0,1,0,1,,6,NGUYỄN VĂN NGUYỄN,273092
1,71,2,,2,1,0,1,,,,,Hẽm Nhựa,273093
1,90,3,,2,1,,,,1,,2,Âu Cơ,273099
1,,,,,,,,,,,0,,273103
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,273110
1,,2,,,1,,,,,,2,Lạc Long Quân,273113
1,52,1,2,1,,,,1,,,,Đường Võ Chí Công,273115
1,87,3,,2,,,,1,,,,Đường Võ Chí Công,273116
1,90,,,,,0,1,0,0,0,0,Lê Văn Lương,273120
1,,3,,,1,1,1,,,1,3,Trường Chinh,273122
1,64,,,,,,1,,,,0,Huỳnh Tấn Phát,273127
1,70,2,,2,,,,1,,,,Đường Song Hành,273129
1,27,2,2,2,,,1,,,,2,Lê Quang Định - Phạm Văn Đồng,273140
1,22,4,4,3,1,0,1,,,1,3,Hoàng Hoa Thám,273141
1,220,,,,,,,,,,4,Võ Văn Tần,273143
1,195,,,,,,,,,,6,Trần Quang Khải,273144
1,195,,,,,,,,,,6,Trần Quang Khải,273145
1,100,4,,4,1,,,,,,4,Trung Tâm Bàu Cát,273146
1,44,,,,1,,,,1,,3,Phạm Văn Hai,273147
1,65,4,,3,1,,,,,,3,Hoàng Hoa Thám,273149
1,50,2,,2,1,,,1,,,2,Phạm Văn Chiêu,273150
1,30,2,,,1,,,,1,,3,Hàng hiếm,273151
1,31,2,,,,,,,,,2,VĂN THÂN,273152
1,,,,,,,1,,,,0,Đường Lò Lu,273162
1,45,,,,1,0,1,,,,3,Đỗ Tấn Phong,273163
1,150,3,6,2,1,,,,,,,Chợ Bà Lát,273164
1,,,,,,,,,,,0,,273169
1,43.9,,,,1,1,,,,,1,đường số 11,273172
1,42,,,,1,1,,,,,0,Đoàn Văn Bơ,273176
1,,5,,4,1,,1,,1,1,4,Đồng Xoài,273177
1,,5,,4,1,,1,,1,1,4,Đồng Xoài,273178
1,152,,0,,1,,,,,,0,Cao Thị Bèo,273182
1,68,6,6,7,1,0,1,0,0,0,4,Duy Tân,273188
1,246,,,,1,,,,,,0,Thái Phiên,273189
1,,4,,,1,,1,,,,4,Hoàng Xuân Nhị,273196
1,99,3,,2,,1,,1,,,,Đường Song Hành,273199
1,187,3,,2,,,,1,,,,Hồ Thị Lai,273202
1,44,,,,1,,,,,,5,Hoàng Sa,273208
1,40,4,,3,1,,,,,,2,Bàu Cát,273209
1,46,,,,1,,,,,,2,Kênh Tân Hoá,273210
1,1000,,,,,,,,1,,5,Tây Thạnh,273213
1,73,3,,2,,,,,1,,3,BÌNH TÂY,273214
1,73,3,,2,,,,,1,,3,BÌNH TÂY,273215
1,35,2,,1,1,0,1,0,0,0,2,Phan Văn Trị,273216
1,55,4,4,5,1,,1,,,,4,Âu Cơ,273217
1,27,3,3,3,1,,,,1,1,5,Trần Văn Khánh,273226
1,27,3,,3,1,,,,,1,5,Trần Văn Khánh,273227
1,,3,,,1,,1,,,1,5,Nguyễn Hữu Cảnh,273230
1,91,3,6,4,1,0,1,1,1,1,3,Lê Trọng Tấn,273231
1,2000,,,,,,,,,,,Bạch Đằng,273232
1,,3,,2,1,0,1,,1,,1,Lũy Bán Bích - Vườn Lài,273233
1,141,,0,,1,,1,,,,0,Lê Đức Linh,273234
1,65,,,,1,,,,,,2,Quang Trung,273238
1,80,2,4,1,1,1,1,,,,2,QL1A,273241
1,21.12,3,,3,,,1,1,1,,2,Trần Cao Vân,273248
1,80,3,6,4,1,,,,1,,2,Đường 385,273251
1,39,4,4,,,,,,,,3,Lê Đại Hành,273254
1,,,,,,0,,,,,0,Tp.Thủ Đức,273255
1,,,,2,1,,,,1,,2,Thoại Ngọc Hầu,273256
1,,,,2,1,,,,1,,2,Thới Ngọc Hầu,273257
1,45,,,,1,,,,,,5,Phan Đăng Lưu,273258
1,80,5,5,,,,1,,,1,3,Phan Đăng Lưu,273265
1,310,,25,,,,,,1,,4,Đường 17,273269
1,112,3,,,1,,1,,,,,Nguyễn Văn Quá,273274
1,1200,,,,,,,,,,0,,273280
1,76,4,6,5,1,,1,,,1,3,Hoàng Hoa Thám,273289
1,48,,,,1,,1,,,,2,Hoàng Hoa Thám,273292
1,74,3,3,,1,,,,1,,2,Phú Lâm Giáp,273294
1,80,,,,,,1,,,,0,Võ Thị Liễu,273299
1,80,,,,,,1,,,,0,Nguyễn Hữu Cảnh,273302
1,35,1,,,,,1,,,,20,Lò Lu,273305
1,90,3,3,3,1,,,,1,,1,Âu Cơ,273306
1,120,,18,,1,1,,1,,1,5,,273308
1,89,5,,7,1,,,,,1,3,Nguyễn Thượng Hiền,273309
1,300,,,,1,,,,1,,4,Đồng Đen,273310
1,50,2,,,,,1,,,,2,Võ Văn Kiệt,273313
1,110,10,,,1,0,1,,,,3,Tân Thới Nhất,273315
1,22,,,,1,,,,,,2,Nguyễn Văn Khối,273317
1,,,,,,1,,,,,,,273318
1,61,,,,1,1,,,,,,Cách Mạng Tháng 8,273324
1,120,,18,,1,1,,1,,1,5,,273339
1,1031,,,,,,,,1,1,5,Út Tịch,273341
1,324,,,,1,,,,1,,9,Trường Sơn,273343
1,75.45,2,,2,,1,,,1,,19,Lương Đình Của,273360
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273361
1,56.29,1,2,1,,,,,1,,19,Lương Định Của,273362
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273363
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273365
1,58,3,,3,,,,,,,2,Phan Đăng Lưu,273368
1,35,,,,1,,1,,,,,Điện Biên Phủ,273373
1,50,2,,1,1,,,,,,2,Lạc Long Quân,273374
1,73,2,,,1,,1,,,,,Quốc lộ 1A,273382
1,224,,,,,1,,,,,0,QL22,273384
1,56.3,9,9,8,1,0,1,0,1,0,3,Dương Bá Trạc,273385
1,93,3,6,3,1,,,,,,2,Phan Văn Hớn,273395
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,273398
1,89,,,,,,,,1,,,,273399
1,58,,,,1,,1,,,,2,Tô Ký,273400
1,200,3,5,2,1,,1,,1,,2,,273402
1,85,,0,,1,,1,,,,0,Quốc Lộ 13,273409
1,68,2,,,,,,1,,,,Võ Chí Công,273410
1,72.59,2,,,,,,,,,,Lumiere Boulevard,273411
1,1188,,,,1,,1,,,,0,Đường Liên Phường,273412
1,40,5,7,4,1,0,1,0,0,1,3,Nguyễn Duy Cung,273413
1,80,4,,,1,1,1,,,,2,Đường Số 59,273414
1,45,2,,,1,0,1,1,0,0,2,Quang Trung,273415
1,96,4,,1,,1,1,,,1,2,Thạnh Lộc 41,273416
1,58.5,4,5,4,1,,,1,,1,4,Phan Huy Ích,273418
1,62,,,,,,,1,,,6,Trần Hưng Đạo,273422
1,44,5,5,3,,1,,1,1,1,2,Trịnh Đình Thảo,273423
1,30.2,3,,4,,,1,,1,1,2,Nguyễn Văn Trỗi,273431
1,,,,,,,1,,,,20,Lò Lu,273435
1,50,3,3,2,,,1,1,1,,2,Nguyễn Văn Công,273436
1,53,,,,1,,1,0,1,0,2,Nơ Trang Long,273437
1,52,4,5,4,1,1,1,,,,4,Lê Văn Khương,273443
1,21,,,2,1,0,1,,1,,2,Nguyễn Sỹ Sách,273446
1,13900,,,,,,,,,,30,,273451
1,123.7,,0,,,,,,,,0,Lê Thị Sến,273460
1,42,,,,,,,,1,,,,273463
1,110,,,,,,1,,,,2,Bình Trị Đông,273464
1,75.45,2,,2,,1,,,,,,Lương Định Của,273465
1,76,2,,1,,,,,,,,Lương Định Của,273466
1,56.29,1,2,1,,1,,,,,0,Lương Định Của,273467
1,75.45,2,,2,,1,,,,,,Lương Định Của,273468
1,56.29,1,1,1,,1,,,,,0,Lương Định Của,273470
1,38,2,4,2,1,1,1,,,,2,Nguyễn Văn Khối,273486
1,56,3,3,2,1,0,1,0,1,0,1,Trần Văn Mười Phan Văn Hớn,273487
1,28,3,3,3,1,,,,,,3,Đường số 14,273488
1,60,2,5,3,1,0,1,1,0,0,2,Lạc Long Quân,273489
1,44,3,5,4,1,0,1,0,0,0,0,Nguyễn Hữu Cảnh,273492
1,,,,,1,,,,,,4,Tân Chánh Hiệp,273493
1,107.44,5,5,3,1,,,,1,,3,Lê Văn Sỹ,273496
1,103,4,5,,,,1,,,1,3,Nguyễn Trọng Tuyển,273500
1,107,,,,1,,,,,,,GÒ XOÀI,273504
1,40,,,,1,,,,,1,2,SỐ 2 GÒ XOÀI,273507
1,480,,,,,,,,,,1,LÊ VĂN QUỚI,273509
1,59.5,3,3,3,1,0,1,1,0,1,2,Phạm Thế Hiển,273510
1,41,2,5,3,,,1,,1,1,2,,273514
1,24,,,,1,1,,,,,0,Vĩnh Viễn,273515
1,77,4,4,4,1,1,1,,,,2,Nguyễn Văn Luông,273516
1,137,2,4,,,,1,,1,,2,Lê Lợi,273517
1,31,,,,1,1,1,,,,2,Vĩnh Viễn,273518
1,60,2,,,1,,1,,,,2,,273519
1,120,4,4,4,,,,,1,1,3,Phổ Quang,273520
1,105,9,,,,,,,,1,3,Trần Văn Đang,273522
1,36,,,,1,,1,,1,,2,Trần Hưng Đạo,273524
1,27,1,2,2,1,0,1,0,1,0,2,Tân Hương,273532
1,60,4,6,5,1,,1,1,1,,3,Hoàng Diệu,273533
1,,1,1,,,,,1,,1,,Lê Văn Sỹ,273535
1,120,,,,,,1,,,,4,Nguyễn Thị Minh Khai,273551
1,257.5,,,,1,,,,,,1,Phùng Khắc Khoan,273556
1,75,3,3,4,1,,1,1,1,,2,,273558
1,49,5,5,6,1,0,1,1,1,1,5,Nguyễn Trọng Tuyển,273565
1,75,,,,1,,1,,,,0,Bông Sao,273566
1,25,,,,1,0,1,,1,,1,Tân Thới Nhất 05,273568
1,80,,,,,,1,,,,0,Trần Đình Xu,273574
1,3500,,,,,,,,,,,Nguyễn Văn Quỳ,273576
1,52,,,,1,,1,,,,0,Lê Văn Quới,273579
1,250,16,,,1,,1,,,,2,Hoàng Diệu 2,273581
1,25,2,2,2,,,,1,,,2,Nguyễn Văn Đậu,273615
1,275.5,9,9,6,,,,,,1,4,Hoàng Hoa Thám,273616
1,41,3,3,3,,,1,,,,3,Điện Biên Phủ,273624
1,50,3,3,2,,,1,1,1,,2,Nguyễn Văn Công,273625
1,102,3,3,2,1,0,1,0,1,0,2,Quốc lộ 22,273626
1,23,,,,1,,1,0,0,0,2,Điện Biên Phủ,273627
1,42,,,,1,0,1,,,,2,Điện Biên Phủ,273628
1,56,2,2,2,1,0,1,0,0,0,2,Nguyễn Xí,273631
1,42,3,3,,1,,,,,,2,Nguyễn Đình Chiểu,273632
1,126,,0,,1,,1,,,,0,ĐƯỜNG SỐ 16,273635
1,,,,,,,,,,,0,Đường Trường Chinh,273637
1,57,,,,,,,,1,,3,Nguyễn Sỹ Sách,273640
1,56,2,3,,1,,1,,,,2,Lê Đình Cẩn,273642
1,42,2,,,1,,,,,,2,Lê Văn Thọ,273644
1,79,4,4,4,1,,1,,1,1,2,ĐƯỜNG OTO,273647
1,42,,,,,,,,1,,,,273666
1,72.59,2,,,,,,,,,,Lumiere Boulevard,273668
1,75.45,2,,2,,1,,,,,,Lương Định Của,273669
1,75.45,2,,2,,,,,,,,Lương Định Của,273670
1,75.45,2,,2,,,,,,,,Lương Định Của,273671
1,,2,,2,1,,1,,,,2,Dương Đức Hiền,273672
1,75.45,2,,2,,,,,,,,Lương Định Của,273673
1,56.29,1,2,1,,1,,,,,0,Lương Định Của,273674
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,273680
1,101,2,2,2,,,,1,,,,Xa Lộ Hà Nội,273681
1,204.75,,,,,,,,1,,7,ĐINH TIÊN HOÀNG,273686
1,204.75,,,,,,,,1,,7,ĐINH TIÊN HOÀNG,273687
1,80,,,,,,1,,,,8,Mạc Đĩnh Chi,273690
1,80,,,,,,1,,,,8,Mạc Đĩnh Chi,273691
1,64,3,,,,,1,,,,2,Âu Cơ,273750
1,64,3,,,,,1,,,,2,Âu Cơ,273751
1,41.28,,,,1,,,,,,2,,273754
1,41.28,,,,1,,,,,,2,,273755
1,47,1,,1,,,1,,,,2,,273756
1,47,1,,1,,,1,,,,2,,273757
0,54,2,4,2,1,0,0,0,,0,2,Hậu Giang,273758
1,54,2,4,2,1,,,,,,2,Hậu Giang,273759
1,85,,,,1,,,,,,2,Lạc Long Quân,273762
1,85,,,,1,,,,,,2,Lạc Long Quân,273763
1,80,,,,,,1,,,,0,Đường số 18B,273766
1,80,,,,,,1,,,,0,Đường số 18B,273767
1,62,6,6,6,1,,1,,,,4,Lê Văn Sỹ,273777
1,,,,,,,,,,,0,,273782
1,,,,,,,,,,,0,,273783
1,215,,,,,,,,1,1,5,Đường Cộng Hoà,273784
1,139,,,,,,,,,,2,Phan Đăng Lưu,273785
1,256,14,,,1,,,,1,,,Đường số 70,273786
1,91,15,15,,,,,1,,1,6,Xô Viết Nghệ Tĩnh,273788
1,33,2,3,,1,,1,1,,,2,Đường số 14,273791
1,36.8,3,3,3,1,0,1,0,0,0,4,Hưng Phú,273792
1,39.5,3,3,3,1,0,1,1,0,0,1,Hưng Phú,273794
1,60,6,,,1,,,,,,2,Đường Tân Thành,273797
1,2035,,,,,,1,,1,,6,LÊ VĂN QUỚI,273800
1,,,,,1,,,,,,2,Đường Hòa Bình,273801
1,50,3,,2,1,,,1,,,2,Nguyễn Phúc Chu,273803
1,86,2,,,,,,1,,,,Hoàng Hoa Thám,273806
1,88,2,4,2,1,,,,,,,Đường An Hạ,273807
1,34.71,1,,,,,1,,,,20,Lò Lu,273808
1,34.71,1,,,,,1,,1,,20,Lò Lu,273809
1,25,2,,2,1,,1,1,,,2,Nguyễn Văn Đậu,273810
1,210,,,,,,,,,,0,đường số 8,273817
1,210,,,,,,,,,,0,đường số 8,273818
1,42,,,,,,,,1,,,,273823
1,42,,,,,,,,1,,,,273824
1,75.45,2,,2,,1,,,1,,19,Lương Đình Của,273828
1,56.29,1,2,1,,1,,,1,,19,Lương Đình Của,273829
1,75.45,2,,2,,,,,1,,19,Lương Đình Của,273830
