article_id,bedroom,bathroom
258118,NaN,NaN
258113,4,5
258112,3,4
2851420,3,3
258109,3,2
VIC61022_D141,5,NaN
258105,NaN,NaN
258102,NaN,NaN
258084,4,4
258075,3,3
258073,4,3
258072,4,5
30122,2,3
258070,4,NaN
258069,3,NaN
VIC61022_194,3,3
258063,3,NaN
258060,NaN,NaN
258058,3,2
258057,26,NaN
258056,2,2
2851420,5,5
2851420,1,1
258045,NaN,NaN
258044,NaN,NaN
258041,NaN,NaN
258036,NaN,NaN
258035,4,4
258034,NaN,NaN
258028,1,2
258025,3,4
258024,NaN,NaN
258019,NaN,NaN
258017,5,5
258014,NaN,NaN
29922,4,5
258008,NaN,NaN
258005,NaN,NaN
257999,3,2
257996,NaN,NaN
257995,4,3
257994,NaN,NaN
257993,NaN,NaN
257992,3,NaN
257989,3,3
257986,3,3
30022,4,6
257982,5,5
257969,NaN,NaN
257968,NaN,NaN
257967,3,NaN
257966,2,1
257958,NaN,NaN
257957,NaN,NaN
257956,2,2
257954,4,3
257938,NaN,NaN
257936,3,4
257933,3,NaN
257923,4,NaN
869024024,2,2
257921,2,3
257919,NaN,NaN
257917,NaN,NaN
257916,NaN,NaN
257910,4,5
257906,2,2
257904,NaN,NaN
257902,NaN,NaN
257890,2,2
257889,2,2
2851420,4,5
257881,2,2
257879,NaN,NaN
257877,1,NaN
257874,NaN,NaN
257867,4,1
257865,NaN,NaN
257862,NaN,NaN
257860,NaN,NaN
257858,7,NaN
257856,4,3
257855,4,3
257853,4,3
2578510,1,2
257850,2,NaN
257845,4,5
257843,NaN,NaN
257842,6,3
257837,NaN,NaN
257836,4,3
257835,4,NaN
,,
257826,4,3
257824,5,6
257822,NaN,NaN
2851420,3,3
257819,2,1
257818,8,NaN
257817,NaN,NaN
257815,5,6
257814,3,3
257813,4,4
257812,3,2
257806,9,8
257805,NaN,NaN
2578020,4,5
257801,30,NaN
257800,2,2
257791,3,3
2577870,3,3
257785,3,2
257784,4,3
257783,4,3
257782,3,3
257781,NaN,NaN
257780,1,NaN
257779,NaN,NaN
257772,2,2
257771,NaN,NaN
257761,5,3
29822,4,5
257757,2,2
257754,2,1
257753,2,NaN
257752,NaN,NaN
257750,4,3
22019506,NaN,NaN
297744,2,2
257741,5,3
257734,2,NaN
257729,NaN,NaN
257727,13,14
257726,5,NaN
257724,2,3
2851420,5,5
257712,4,2
257711,4,4
257709,5,5
257708,2,2
257706,3,4
257698,3,4
257695,2,3
257694,4,3
257693,5,4
29622,3,2
257687,NaN,NaN
257669,1,1
257668,1,1
257667,1,1
257666,"[1, 2, 2, 2, 2, 2, 3]","[1, 2, 2, 2, 2, 2, 2]"
257664,NaN,NaN
257661,4,5
261222,2,2
257654,NaN,NaN
257650,NaN,NaN
257636,4,5
257634,2,1
257633,2,2
257632,2,1
257631,NaN,NaN
257626,3,2
257617,4,3
257615,5,5
257614,NaN,NaN
2576130,1,NaN
257612,3,3
257611,2,3
257609,2,2
257607,3,3
257604,4,3
257603,4,5
257599,5,6
257598,NaN,NaN
257597,2,2
257596,2,2
257595,2,2
,,
257592,4,4
257591,4,NaN
257590,2,2
257589,NaN,4
257577,4,NaN
257557,2,2
257554,3,NaN
257553,5,NaN
257551,1,1
257537,2,2
257536,4,5
257535,6,5
257529,3,3
257522,5,5
29422,3,2
257510,3,4
257507,2,2
22067504,5,6
257501,3,3
257499,NaN,NaN
257498,2,NaN
257484,4,4
257479,1,NaN
2851420,2,1
257472,3,NaN
257466,5,5
2851420,NaN,NaN
257460,4,2
257454,3,2
257453,NaN,NaN
257448,NaN,NaN
257445,5,6
257444,3,5
257439,3,3
257437,12,4
257434,2,2
257433,2,2
257432,2,2
257427,NaN,NaN
257425,2,2
257418,2,2
29322,3,2
257406,2,2
257405,2,2
257403,2,2
257402,2,2
257394,3,3
257389,3,2
257386,2,2
257384,2,2
257381,2,2
257380,4,4
257379,2,2
257378,2,2
257377,2,2
257374,2,2
257371,2,2
257370,4,1
257369,4,3
257368,2,3
257367,2,2
257366,NaN,NaN
257364,NaN,NaN
257363,NaN,NaN
257361,3,4
257360,3,NaN
257358,4,NaN
257356,5,5
257355,2,NaN
257354,4,4
257352,4,5
257351,4,5
257349,6,7
257344,NaN,NaN
257342,3,3
29122,4,NaN
257335,2,3
257334,3,2
257333,4,3
257332,4,3
29222,5,NaN
257325,NaN,NaN
2851420,5,4
257323,NaN,NaN
257322,2,NaN
257321,2,1
257319,3,3
257304,2,3
257300,3,2
257298,3,3
257297,2,2
257296,4,5
257295,2,2
257294,2,2
257290,NaN,NaN
257278,3,3
257276,3,NaN
257274,2,2
257271,NaN,NaN
257270,22,NaN
257268,2,NaN
257265,2,2
257261,2,2
257260,2,2
257256,2,2
257253,5,NaN
257249,2,2
257245,2,2
257243,3,NaN
,,
257240,2,2
257239,2,2
257238,NaN,NaN
257237,2,2
257235,2,2
257233,2,2
257232,2,2
257228,2,2
257225,2,2
257222,2,2
257221,2,2
257218,2,2
257217,2,2
257211,4,4
257208,2,3
257206,2,1
2572050,3,NaN
257200,1,NaN
257190,NaN,NaN
257187,4,14
257186,NaN,NaN
257182,1,1
257181,3,4
257180,4,3
257172,NaN,NaN
257156,4,4
257154,3,2
257153,5,4
257152,9,8
257142,2,2
257141,NaN,NaN
257129,"[1, 2, 3]","[1, 2]"
257128,NaN,NaN
257127,NaN,NaN
257117,NaN,NaN
257114,4,NaN
257102,3,3
257093,2,2
257092,2,2
257091,4,3
257090,NaN,NaN
257089,NaN,NaN
257088,2,2
257087,2,2
257085,NaN,NaN
257084,2,NaN
257067,NaN,NaN
257060,1,NaN
257059,2,2
257057,NaN,NaN
257055,2,1
28922,4,4
257048,NaN,NaN
257047,2,2
257044,2,2
257043,7,NaN
257042,2,2
257041,2,2
257040,2,2
257039,2,2
257038,2,2
257037,2,2
257036,2,2
257035,2,2
257030,NaN,NaN
257019,5,5
257004,2,3
257003,2,3
2851420,2,3
256997,2,2
256996,2,2
256995,2,2
256994,2,2
256993,2,2
256982,NaN,NaN
256981,6,6
256979,NaN,NaN
256978,NaN,NaN
256976,NaN,NaN
256975,NaN,NaN
256974,NaN,NaN
256972,3,4
256967,2,2
256966,4,5
256962,5,NaN
VIC61022_A141,2,2
256956,3,3
256955,3,2
256953,4,4
256951,3,NaN
256948,1,1
256947,NaN,NaN
256946,NaN,NaN
256945,2,2
256944,NaN,NaN
256943,NaN,NaN
256940,2,2
256939,2,2
256938,2,2
256937,2,2
256936,4,3
256935,5,5
256931,6,NaN
256930,3,3
256929,NaN,NaN
256928,4,5
256927,4,4
256925,4,NaN
256924,3,3
256921,NaN,NaN
VIC61022_B141,5,4
VIC61022_B141,5,4
VIC61022_C141,4,3
256917,3,3
256916,3,NaN
256910,NaN,NaN
256906,NaN,NaN
256905,NaN,NaN
256896,2,3
256893,NaN,NaN
256892,0,0
256891,4,2
256890,NaN,NaN
256889,5,6
2851420,NaN,NaN
256887,3,3
256886,5,6
256884,4,3
256883,4,6
256882,5,4
256880,2,2
256878,2,2
256873,NaN,NaN
256857,2,NaN
256856,2,1
28822,NaN,NaN
256851,3,3
256849,6,8
256848,NaN,NaN
256847,3,3
256844,4,6
256837,2,2
256833,NaN,NaN
256832,6,6
256824,2,2
256822,3,NaN
256821,3,NaN
256818,NaN,NaN
256812,5,6
256806,3,2
256799,NaN,NaN
256796,6,7
256795,NaN,NaN
256794,"[1, 2, 2, 3]","['NaN', 'NaN', 'NaN', 'NaN']"
256790,2,2
256789,2,2
256788,2,2
256785,NaN,NaN
256784,NaN,NaN
256783,3,3
256782,4,NaN
256781,NaN,NaN
256780,2,2
256779,NaN,NaN
256778,NaN,NaN
256775,6,4
256773,5,4
256772,3,4
256771,2,2
256770,4,3
256768,4,3
256767,NaN,NaN
256754,2,NaN
256747,NaN,NaN
256739,NaN,NaN
256734,3,2
2567310,1,NaN
256729,"['1', '2', '2', '3']","['NaN', 'NaN', 'NaN', 'NaN']"
256728,NaN,NaN
BT171222,3,2
256723,NaN,NaN
256718,1,1
256717,4,5
256716,4,5
2567140,2,2
256709,NaN,NaN
256703,4,5
2567020,NaN,NaN
256701,2,1
256699,5,3
256693,NaN,NaN
256685,NaN,NaN
256677,NaN,NaN
256676,NaN,NaN
256673,4,3
256672,4,3
256670,3,3
256669,2,2
256666,2,2
256665,3,3
2851420,2,NaN
256661,NaN,NaN
256660,NaN,NaN
256659,4,4
256650,3,NaN
256645,2,2
256638,NaN,NaN
28722,4,5
256636,3,2
2566330,2,NaN
256631,8,4
256630,3,4
256628,2,2
256625,4,3
BT161222,6,6
256617,4,3
256612,2,1
256611,2,1
256609,2,2
256608,2,2
2851420,3,3
256606,2,2
256604,2,2
256603,2,2
256602,2,2
256598,3,3
256597,2,2
256596,NaN,NaN
256594,2,2
256591,3,3
256587,NaN,NaN
2565840,NaN,NaN
256580,NaN,NaN
256578,NaN,NaN
256577,4,NaN
256576,4,NaN
256575,2,2
256573,4,4
256572,2,1
256570,NaN,NaN
256569,3,2
256568.0,2,2
256566,2,NaN
256562,NaN,NaN
256560,NaN,NaN
256545,2,NaN
256543,1,1
256542,2,2
256541,1,NaN
256535,2,2
256531,1,NaN
256525,NaN,NaN
2851420,NaN,NaN
256518,NaN,NaN
256517,3,NaN
28622,4,4
28522,4,NaN
256504,NaN,NaN
256503,NaN,NaN
28322,4,4
28322,4,4
256499,5,NaN
256498,NaN,NaN
28422,2,NaN
256496,NaN,NaN
256494,3,4
256492,3,NaN
VIC61022_188,5,4
256489,1,1
256488,NaN,NaN
VIC61022_A188,4,4
256485,NaN,NaN
256484,9,NaN
256483,8,NaN
256482,4,NaN
256481,3,NaN
256465,NaN,NaN
256463,"[1, 2, 2, 3, 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']"
256457,1,2
2851420,NaN,NaN
256433,5,6
256430,3,3
256429,NaN,NaN
256426,3,4
256415,NaN,NaN
256411,2,2
256409,2,NaN
2851420,2,2
256401,2,2
256395,2,2
256394,2,2
256393,NaN,NaN
256381,4,3
256379,5,NaN
256378,2,2
256373,2,2
256365,5,3
BT131222,NaN,NaN
256356,NaN,NaN
256354,4,3
256351,3,3
256344,2,1
256339,NaN,NaN
256333,NaN,NaN
256331,3,2
256329,2,2
256327,4,3
2851420,3,3
2851420,3,3
256321,2,2
256319,2,2
256315,2,2
256314,3,3
256312,1,NaN
2851420,1,NaN
256310,3,3
256307,2,2
256306,2,2
256301,2,2
256298,NaN,NaN
101222,7,7
256280,NaN,NaN
256279,NaN,NaN
256272,1,NaN
256269,4,3
28222,12,12
256264,4,NaN
256263,2,2
256262,4,NaN
256261,4,3
2851420,4,3
256259,5,NaN
256257,4,NaN
256255,4,NaN
256254,2,1
256253,4,2
256252,4,4
256249,2,3
256248,1,1
256247,2,2
256245,4,NaN
256244,4,NaN
256243,4,NaN
256240,3,NaN
22137499,NaN,NaN
2851420,NaN,NaN
VIC61022_F187,NaN,NaN
256231,NaN,NaN
256228,3,3
VICA61022_29,6,4
256226,4,3
VIC61022_29,6,4
256220,3,2
256212,2,2
256211,2,2
256209,3,NaN
256208,2,2
256207,2,2
256206,2,2
256205,2,2
256204,2,2
256202,4,3
256201,1,2
256195,2,2
256188,3,3
256187,3,3
2851420,7,NaN
256181,3,6
256179,3,6
28122,4,NaN
256173,3,2
256170,4,5
256168,4,3
256166,3,3
256156,2,2
256152,2,2
256149,NaN,NaN
256148,2,NaN
256147,2,3
256146,2,2
256142,4,NaN
256141,2,2
256140,2,2
256137,4,NaN
256136,2,NaN
256135,2,NaN
256134,NaN,NaN
27822,3,NaN
256118,6,NaN
256115,1,1
256114,4,NaN
256112,2,2
256110,3,NaN
256108,1,NaN
256107,"[1, 2, 3]",['NaN']
256099,3,NaN
256097,NaN,NaN
256096,NaN,NaN
256095,1,NaN
256089,NaN,NaN
256084,4,5
256083,4,5
256081,5,4
256077,3,NaN
256073,2,2
256068,NaN,NaN
27922,4,5
256058,1,1
256054,2,2
256051,4,5
256050,3,2
256043,4,NaN
256042.0,NaN,NaN
256041,3,3
256037,NaN,NaN
256036,NaN,NaN
256032,3,4
256030,5,5
256029,NaN,NaN
256028,5,NaN
VICD61022_187,NaN,NaN
256025,3,3
256015,3,3
22001497,NaN,NaN
256006,5,6
2560050,1,1
256004,3,4
256002,NaN,NaN
2851420,3,2
255999,2,2
255997,2,2
255982,2,3
255981,NaN,NaN
255980,NaN,NaN
255979,3,2
255977,NaN,NaN
255975,3,3
255969,NaN,NaN
255967,1,NaN
255963,NaN,NaN
255961,NaN,NaN
255959,2,2
255954,2,2
255950,NaN,NaN
255942,NaN,NaN
2851420,4,4
255932,2,2
255925,2,2
255918,3,2
255915,4,5
255913,4,4
255910,3,3
255908,NaN,NaN
255904,2,2
255903,4,3
255897,NaN,2
255896,NaN,2
255885,5,4
255884,3,3
VICA61022_187,NaN,NaN
VICB61022_187,NaN,NaN
255880,3,NaN
255876,2,NaN
255875,3,NaN
255874,2,2
255873,3,2
255868,NaN,NaN
255865,NaN,NaN
VIC61022_187,NaN,NaN
255857,NaN,NaN
255839,4,NaN
255838,2,2
255837,2,2
255836,2,2
255835,4,3
255834,2,2
255833,3,3
255831,3,2
255828,2,2
255827,3,3
255826,3,3
255824,2,2
27722,3,3
255815,1,NaN
255814,3,3
255813,3,2
255808,2,2
255806,3,4
255803,2,2
255802,NaN,NaN
255801,2,2
255799,5,6
255794,NaN,NaN
27622,5,7
255780,3,5
2851420,3,5
255778,NaN,NaN
255775,2,2
255774,NaN,NaN
255773,3,2
255769,3,NaN
255768,5,NaN
255763,NaN,NaN
255751,NaN,NaN
255748,4,3
255739,NaN,NaN
255731,2,2
255729,2,2
255727,NaN,NaN
255724,2,2
255723,2,2
255722,NaN,NaN
255715,NaN,NaN
255712,2,2
255710,4,3
255709,8,9
255708,4,6
255707,NaN,NaN
255706,NaN,NaN
2851420,2,1
255702,6,7
2851420,2,2
255697,NaN,NaN
255694,2,3
255693,4,4
255692,2,2
255684,5,NaN
255682,NaN,NaN
255680,4,5
255679,NaN,NaN
255675,3,3
255673,3,2
255671,4,4
255668,NaN,NaN
255662,5,5
255659,3,NaN
255651,NaN,NaN
VIC61022_92,5,NaN
255649,5,4
255648,2,2
255646,4,5
255645,4,5
255642,5,NaN
255635,6,NaN
255630,NaN,NaN
255629,2,2
22142494,NaN,NaN
255624,4,2
255623,2,2
2851420,NaN,NaN
255602,2,2
255597,2,2
255591,NaN,NaN
255589,2,2
255587,3,3
255586,3,3
255585,2,2
255579,4,5
255578,5,NaN
2851420,NaN,NaN
255564,NaN,NaN
255562,4,4
255560,NaN,NaN
255554,NaN,NaN
255551,2,2
255549,4,5
255547,5,5
255543,2,2
255542,2,3
255541,4,3
255539,2,2
255538,2,2
255535,2,2
2851420,3,3
255532,NaN,NaN
255525,2,NaN
255524,3,3
255518,2,3
255515,2,2
255514,NaN,NaN
2851420,3,3
2851420,3,3
255507,4,4
255505,2,2
255504,NaN,NaN
255503,3,2
255499,3,2
255498,6,NaN
255497,NaN,5
255495,5,3
255494,4,3
255493,3,NaN
255490,3,3
255489,3,3
255486,8,9
255484,4,5
255483,NaN,NaN
255482,NaN,NaN
255480,NaN,NaN
255473,3,4
255469,4,4
2851420,NaN,NaN
255465,6,NaN
255464,2,1
255463,2,1
255462,NaN,NaN
255461,NaN,NaN
255459,6,NaN
255457,12,NaN
255450,NaN,NaN
255448,40,NaN
255444,3,2
255434,3,2
255433,2,2
2851420,,
255422,3,4
255417,4,7
255416,NaN,NaN
255411,NaN,NaN
255406,7,8
255401,1,1
255399,NaN,2
255397,3,NaN
255396,2,3
255389,4,5
255388,4,NaN
255382,3,4
255381,NaN,NaN
255379,NaN,NaN
255378,3,4
255375,4,5
255370,3,4
255369,NaN,NaN
255367,NaN,NaN
255360,3,NaN
255358,2,2
255354,2,2
255353,2,2
255351,2,2
255350,6,4
255349,NaN,NaN
255345,2,2
255343,4,4
255342,20,NaN
255339,5,NaN
255338,NaN,NaN
255337,3,2
255331,3,3
255325,4,3
28233,3,2
255323,NaN,NaN
255317,NaN,NaN
255314,5,4
255313,3,2
255312,4,5
255306,NaN,NaN
255303,4,5
2851420,2,2
255293,1,2
255287,NaN,NaN
255286,4,3
255285,2,3
255280,NaN,NaN
255277,NaN,NaN
255273,NaN,NaN
255272,2,NaN
255271,6,NaN
255270,4,4
255269,3,4
255268,4,4
255263,5,2
255262,3,2
255259,4,3
2851420,3,4
255249,2,2
255246,2,2
255245,2,2
255241,3,3
255240,2,2
255229,8,NaN
255228,2,3
255227,3,3
255226,NaN,NaN
255225,NaN,NaN
255223,3,3
255220,NaN,NaN
255212,4,4
255206,1,1
255199,NaN,NaN
255197,NaN,NaN
255195,NaN,NaN
255194,NaN,NaN
255192,NaN,NaN
255191,2,2
255190,3,3
255189,NaN,NaN
255188,2,2
255187,NaN,NaN
255185,NaN,NaN
255184,NaN,NaN
255183,2,2
255181,4,3
255180,2,2
255178,5,5
255177,4,3
255175,3,2
255170,2,2
255167,3,2
255166,2,2
255162,7,7
255158,4,NaN
255157,5,6
255155,NaN,NaN
255153,2,2
255152,4,5
255148,NaN,NaN
255145,4,6
255144,1,NaN
255142,4,6
255141,3,2
255140,4,NaN
255131,2,2
255130,6,6
255129,3,4
255128,4,5
255125,1,NaN
255114,5,6
255110,2,2
255108,1,2
255105,2,2
255104,4,5
255103,3,NaN
255102,4,5
255101,4,5
255099,2,2
255096,4,5
255090,2,2
255085,NaN,NaN
255083,NaN,NaN
255078,2,2
255074,NaN,NaN
255069,NaN,NaN
255068,1,1
255066,NaN,NaN
255060,2,3
255059,2,2
255058,2,2
255057,2,2
255056,NaN,NaN
255055,NaN,NaN
255052,3,2
255049,NaN,NaN
255048,NaN,NaN
255046,3,2
255044,4,4
255043,5,6
255038,6,NaN
255032,NaN,NaN
255030,NaN,NaN
255025,2,2
255022,5,NaN
255017,NaN,NaN
255013,4,5
255010,2,2
255007,3,2
255004,NaN,NaN
255001,NaN,NaN
2550000,2,1
254999,4,3
254997,4,3
254996,4,4
254995,4,3
254993,2,2
254991,4,3
254990,2,2
2851420,NaN,NaN
254986,2,2
254984,3,2
254980,NaN,NaN
254955,2,2
254952,2,2
254951,3,2
254950,2,2
254949,3,3
254947,5,NaN
254946,3,3
254945,4,NaN
254944,4,3
254943,2,2
254942,2,2
254940,4,3
254939,2,2
254938,4,3
254937,2,2
254936,2,2
254935,2,2
254933,5,NaN
254932,2,2
254931,2,2
254930,2,2
254923,4,NaN
254922,NaN,NaN
254919,3,NaN
254916,3,2
254915,2,2
254910,NaN,NaN
254909,3,2
254905,3,2
254902,3,3
254896,3,3
254895,NaN,NaN
254887,2,2
254873,NaN,NaN
254872,4,5
254871,NaN,NaN
254870,5,5
254867,NaN,NaN
254858,NaN,NaN
254857,NaN,NaN
254855,4,5
2851420,2,2
254852,2,NaN
254844,4,4
254840,10,10
254839,2,NaN
254833,NaN,NaN
254830,NaN,NaN
254820,6,7
254815,2,3
254814,NaN,NaN
254813,NaN,NaN
254811,4,NaN
2851420,NaN,NaN
254804,3,2
254791,5,NaN
254787,4,5
254780,NaN,NaN
254776,3,NaN
254775,3,3
254768,4,2
254766,NaN,NaN
254765,2,NaN
254763,3,NaN
254753,NaN,NaN
254751,4,3
254749,NaN,NaN
2851420,NaN,NaN
254744,NaN,NaN
254742,3,NaN
254736,3,2
254735,4,NaN
254734,5,5
254730,NaN,NaN
254726,4,3
254724,2,2
254723,3,3
254721,4,3
254719,4,3
254717,NaN,NaN
254715,3,3
254712,2,2
254706,7,8
254697,1,1
254696,5,5
254695,3,5
254694,3,5
254688,NaN,NaN
254684,3,NaN
254672,4,NaN
254669,5,3
254666,3,2
254663,4,4
254662,NaN,NaN
254661,NaN,NaN
254659,NaN,NaN
254655,NaN,NaN
254654,NaN,NaN
254648,2,3
22137490,NaN,NaN
254642,2,NaN
254641,NaN,NaN
254637,2,NaN
254635,NaN,NaN
254634,NaN,NaN
2546330,2,2
2851420,NaN,NaN
254630,"[2, 2, 2, 3]","[1, 2, 2, 2]"
254629,6,7
254628,NaN,NaN
254627,6,6
254626,NaN,NaN
254619,5,NaN
2851420,2,NaN
254617,NaN,NaN
2546050,NaN,NaN
254588,2,NaN
254587,NaN,NaN
254584,NaN,NaN
254583,4,3
254581,4,3
254580,4,3
254578,4,3
254577,4,3
2851420,2,2
2851420,2,2
254574,2,2
254572,2,2
254571,2,2
254570,2,2
254569,6,7
2851420,2,2
254567,2,2
2851420,2,2
2851420,2,2
2851420,2,2
254562,4,5
254561,1,2
254559,NaN,NaN
254556,2,2
254553,3,NaN
254552,4,5
254542,3,2
254540,3,2
254527,NaN,NaN
254523,NaN,NaN
254520,NaN,NaN
254519,2,2
254518,NaN,NaN
254516,2,NaN
254515,3,3
254512,3,3
254511,NaN,NaN
254509,3,2
254506,3,2
254505,4,4
254500,4,5
254499,3,3
254498,NaN,NaN
254497,2,1
254496,NaN,NaN
254495,NaN,NaN
254494,NaN,NaN
254493,NaN,NaN
254481,2,2
254480,NaN,NaN
254479,NaN,NaN
254478,2,2
254473,NaN,NaN
28233,3,2
254470,3,2
254469,4,4
2851420,2,2
254467,2,2
254466,2,2
254464,3,3
254463,5,6
2851420,3,3
254461,NaN,NaN
254459,3,3
254458,3,3
254451,3,2
2851420,,
254447,4,3
254445,2,2
254444,3,3
254443,25,25
254442,NaN,NaN
254439,28,NaN
254438,NaN,NaN
254437,2,2
254436,5,5
254432,2,2
254431,3,3
254420,2,3
254418,NaN,NaN
254417,NaN,NaN
254416,NaN,NaN
254414,NaN,NaN
254410,NaN,NaN
254409,NaN,NaN
254408,NaN,NaN
254403,2,1
2544020,NaN,NaN
254401,3,1
254400,2,2
254398,NaN,NaN
254397,2,1
254396,NaN,NaN
254385,4,4
254383,NaN,NaN
254382,9,8
254375,2,2
254371,NaN,NaN
254369,NaN,NaN
2851420,2,2
254349,2,2
254348,1,1
254339,NaN,NaN
254331,NaN,NaN
254325,2,1
254322,2,2
254321,NaN,NaN
254320,4,NaN
254316,3,3
254314,3,5
254309,NaN,NaN
254308,3,NaN
254304,2,2
254295,2,2
938459975,2,2
254293,2,2
254291,2,2
254290,2,2
254289,NaN,NaN
254277,NaN,NaN
,,
254249,1,1
254247,2,2
254246,8,8
254241,5,5
254236,3,3
254235,NaN,NaN
254232,2,NaN
254217,NaN,NaN
254209,NaN,NaN
254202,NaN,NaN
254198,NaN,NaN
254193,4,4
254191,2,2
254190,2,2
896112317,NaN,NaN
254188,NaN,NaN
254186,NaN,NaN
254185,4,4
2851420,NaN,NaN
254177,NaN,3
254173,3,2
254170,2,2
254169,2,3
254165,3,4
254164,4,3
254163,2,2
254161,NaN,NaN
254159,2,2
254156,2,2
254151,3,2
254140,2,2
254136,2,3
254135,7,7
254133,2,2
254128,5,3
254125,4,NaN
254124,3,3
254121,3,3
254097,4,4
254096,4,3
254083,NaN,NaN
254077,4,NaN
254073,NaN,NaN
254072,NaN,NaN
254068,4,3
254067,3,2
254066,3,2
254043,5,5
254041,20,NaN
254039,NaN,NaN
254038,NaN,NaN
254034,5,4
254030,NaN,NaN
254028,NaN,NaN
254027,4,NaN
254024,3,2
254015,5,6
254014,NaN,NaN
254013,10,10
254012,3,2
254010,NaN,NaN
254009,3,NaN
254008,4,5
254006,2,1
254005,4,5
254004,4,3
254002,NaN,NaN
254001,4,3
253999,4,5
253997,2,NaN
253996,NaN,NaN
253993,3,4
253991,NaN,NaN
253975,1,2
253971,2,2
253962,1,1
2851420,2,2
253957,2,2
253956,2,2
253955,2,2
253953,2,2
253951,2,2
2851420,2,2
253949,NaN,NaN
253948,2,2
253947,2,2
253946,2,2
253945,2,2
253944,2,2
253943,2,2
253940,NaN,NaN
253939,2,2
253935,9,NaN
253934,5,4
253930,4,3
253929,4,3
253920,3,4
253919,7,7
253914,2,2
253913,5,NaN
253910,NaN,NaN
253898,NaN,NaN
253897,2,NaN
253896,2,NaN
253895,3,4
253894,4,4
253889,NaN,NaN
253887,3,2
253885,NaN,NaN
253873,NaN,NaN
253871,3,NaN
253870,3,NaN
253869,NaN,NaN
253865,2,2
253862,2,2
253859,5,5
253854,2,NaN
253850,4,3
253848,2,NaN
253844,NaN,NaN
253834,2,2
253830,2,2
2851420,8,8
253824,3,4
253823,4,NaN
253822,4,4
253821,4,4
253819,5,4
253818,NaN,NaN
253817,3,2
253816,NaN,NaN
253815,2,NaN
253813,3,3
253812,NaN,NaN
253810,5,3
253808,3,3
253805,3,2
253803,5,4
253802,12,12
253800,4,NaN
253797,NaN,NaN
253796,NaN,NaN
253794,5,NaN
253788,3,4
253787,4,NaN
253784,4,3
2851420,4,3
2851420,4,3
253781,3,2
253780,NaN,NaN
253777,3,3
253769.0,NaN,NaN
253763,3,3
253762,3,3
253761,3,4
253758,2,2
253756,2,2
253750,2,2
253746,2,2
253735,3,4
253732,4,3
253731,2,2
253728,2,1
253725,2,NaN
253718,4,5
253703,NaN,NaN
253701,NaN,NaN
253697,NaN,NaN
253695,NaN,NaN
253693,2,2
253691,2,NaN
253682,2,2
253681,2,2
253677,3,2
253671,2,2
253665,NaN,NaN
253659,4,4
253658,4,4
253656,NaN,NaN
253654,4,6
253653,4,5
253650,3,3
253648,4,4
253647,4,3
253646,4,3
253644,NaN,NaN
253643,NaN,NaN
253642,5,6
253633,4,5
253632,11,11
253631,4,3
253630,NaN,NaN
253625,4,5
253623,2,2
253619,3,3
253618,2,2
253615,2,2
253603,5,4
2536020,3,2
253601,NaN,NaN
253600,3,4
253582,2,2
253559,2,1
253555,NaN,NaN
253553,3,3
253548,NaN,NaN
253547,3,NaN
253541,3,2
253538,2,2
253527,2,2
253526,2,2
253525,3,NaN
2535220,NaN,NaN
253521,NaN,NaN
253518,2,2
253507,2,2
253505,NaN,NaN
2851420,2,NaN
253501,NaN,NaN
253499,2,2
253488,3,3
253462,2,NaN
253461,2,NaN
253450,3,3
253446,10,10
253439,2,2
253438,NaN,NaN
253437,1,1
253435,13,NaN
253434,NaN,NaN
834167887,3,4
253425,2,1
253414,NaN,NaN
253411,4,3
253410,2,2
253404,4,4
253397,NaN,NaN
2851420,2,2
253387,NaN,NaN
253386,NaN,NaN
253385,2,2
253370,NaN,NaN
253368,6,6
253367,6,6
253365,6,3
253364,2,2
253363,NaN,NaN
2851420,2,2
253359,NaN,NaN
253356,2,1
253355,4,5
253354,2,2
253353,"[1, 2, 3, 'NaN']","[1, 2, 'NaN']"
253351,NaN,NaN
253350,2,NaN
253343,4,NaN
253341,NaN,NaN
253336,4,3
253335,NaN,NaN
253334,NaN,NaN
253329,NaN,NaN
253328,NaN,NaN
253327,NaN,NaN
253326,NaN,NaN
253324,2,NaN
253323,3,2
253310,NaN,NaN
253309,2,2
253306,4,3
253299,NaN,NaN
253286,3,2
253279,NaN,NaN
253276,NaN,NaN
253275,NaN,NaN
253273,NaN,NaN
253269,NaN,NaN
253268,NaN,NaN
253267,NaN,NaN
253260,4,5
253254,2,3
253251,NaN,NaN
253250,NaN,NaN
253248,4,5
253241,7,7
253240,5,2
253239,NaN,NaN
253238,10,10
253237,7,7
2851420,2,2
253220,NaN,NaN
253217,3,NaN
253212,2,2
253211,4,5
253209,NaN,NaN
253208,NaN,NaN
253207,NaN,NaN
834167887,4,5
253205,3,3
253204,3,2
253179,2,2
253177,2,2
253175,4,NaN
253174,NaN,2
253164,NaN,NaN
253163,NaN,NaN
253162,NaN,NaN
253151,NaN,NaN
253137,7,8
253136,3,4
253134,3,3
253130,2,1
253129,NaN,NaN
253124,4,NaN
253123,2,2
253113,2,2
253108,NaN,NaN
2530980,2,2
253095,4,5
253094,NaN,NaN
253089,NaN,NaN
253080,NaN,NaN
253079,NaN,NaN
253078,NaN,NaN
253068,2,2
253067,2,2
2851420,1,1
253064,4,NaN
