page_link,category,district,article_id,bedrom,wc,direction,balcony_direction,description
https://batdongsan.vn/can-ban-villa-khu-vip-bau-cat-p-12-q-tan-binh-gia-re-nhat-tren-thi-truong-chi-20-ty-con-tl-them-r280716,Luxury home,Tân Bình,280716,,,,, Chủ định cư nơi khác cần bán gấp căn Villa khu Bàu Cát Quận Tân Bình Diện tích: 8 X 18M Kết cấu: 1 Trệt 3 Lầu Sân thượng Nhà mới đẹp chủ để lại full nội thất cao cấp nhà có sẵn thang máy đầy đủ tiện nghi Khu vực yên tĩnh dân cư trí thức Dễ dàng di chuyển sang các quận khác Chủ đang rất thiện chí bán sẵn sàng vào thương lượng giá tốt nhất Giá bán: 22 tỷ về 20 tỷ còn thương lượng thêm Liên hệ: 0905 713 956 Văn Thanh để được hỗ trợ xem trong và làm giá tốt nhất 
https://batdongsan.vn/ban-nha-mat-tien-dien-tich-100m2-duong-bui-van-them-p-9-quan-phu-nhuan-gia-cuc-uu-dai-r280715,Luxury home,Phú Nhuận,280715,,,,, Bán nhà mặt tiền diện tích: 100m² đường Bùi Văn Thêm P 9 quận Phú nhuận giá cực ưu đãi Diện tích: 7 x 10m Công nhận: 101 8m² Kết cấu: Trệt 2 lầu sân thượng Nhà mới đẹp 80% Hướng nhà cách đường Nguyễn Kiệm chỉ 20m thuận tiện di chuyển đi lại Giá chào bán: 24 5 tỷ có bớt lộc nhiều cho khách mua Liên hệ: 0905 713 956 Văn Thanh để được hỗ trợ làm giá tốt nhất 
https://batdongsan.vn/nha-mat-tien-gan-aeon-tan-phu-ngang-5m-dai-15m-112-ty-r280714,Nhà mặt phố,Tân Phú,280714,2,3,,, Nhà 2 tầng đúc kiên cố 2 phòng ngủ chính ban công thoáng Phòng khách rộng ô tô vào trong Lề đường 3m sân để ô tô Mặt tiền đường Lê Đình Thám 14m Khu vực dân trí an ninh camera dọc khu phố Nhà sát UBND phường gần Aeon Quán ăn Shop Công ty Xem nhà liên hệ anh Võ: 0909 100 817 Không tiếp trung gian 
https://batdongsan.vn/ban-nha-moi-dep-sieu-dien-tich-gia-re-khu-cu-xa-nguyen-dinh-chieu-p-4-quan-phu-nhuan-r280713,Luxury home,Phú Nhuận,280713,,,,, Cần bán nhà mới đẹp siêu diện tích giá rẻ khu Cư Xá Nguyễn Đình Chiểu P 4 Quận Phú Nhuận Diện tích: 6 9 x 13m² Công nhận đủ: 72m² Kết cấu: 3 tầng nhà mới được sơn sửa lại mới hoàn toàn (thực tế bên ngoài đẹp hơn trong ảnh) Khu vực nhà yên tĩnh an ninh đảm bảo tối đa Phù hợp để mua ở và kinh doanh cho thuê văn phòng Vị trí nhà thuận tiện di chuyển sang các quận trung tâm Giá bán: 13 tỷ có bớt thêm cho khách Liên hệ: 0905 713 956 Văn Thanh để được làm giá tốt nhất 
https://batdongsan.vn/ban-nha-moi-dep-sieu-dien-tich-gia-re-khu-cu-xa-nguyen-dinh-chieu-p-4-quan-phu-nhuan-r280712,Luxury home,Phú Nhuận,280712,,,,, Cần bán nhà mới đẹp siêu diện tích giá rẻ khu Cư Xá Nguyễn Đình Chiểu P 4 Quận Phú Nhuận Diện tích: 6 9 x 13m² Công nhận đủ: 72m² Kết cấu: 3 tầng nhà mới được sơn sửa lại mới hoàn toàn (thực tế bên ngoài đẹp hơn trong ảnh) Khu vực nhà yên tĩnh an ninh đảm bảo tối đa Phù hợp để mua ở và kinh doanh cho thuê văn phòng Vị trí nhà thuận tiện di chuyển sang các quận trung tâm Giá bán: 13 tỷ có bớt thêm cho khách Liên hệ: 0905 713 956 Văn Thanh để được làm giá tốt nhất 
https://batdongsan.vn/can-ban-nha-dep-sieu-dien-tich-hem-o-to-duong-le-van-sy-p-13-quan-phu-nhuan-gia-chi-165-ty-r280711,Luxury home,Phú Nhuận,280711,,,,, Chủ nhà cần định cư nơi khác cần bán lại nhà hẻm ô tô đường Lê Văn Sỹ P 13 Quận Phú Nhuận Diện tích: 5 8 x 20 (nở hậu thêm 6 1m) Công nhận đủ: 100 4m² Kết cấu: Nhà 3 tầng có khoảng sân nhỏ phía trước có thể đậu xe được 3 4 chiếc xe máy Vị trí nhà đẹp cách mặt tiền chỉ 50m Sản phẩm thuộc phân khúc cao giá rẻ phù hợp để mua ở và đầu tư Pháp lí rõ ràng đầy đủ sẵn sàng sang tên công chứng ngay Giá chào bán: 16 5 tỷ Liên hệ: 0905 713 956 Văn Thanh để được làm giá tốt hơn 
https://batdongsan.vn/ban-nha-moi-2-lau-54m2-gan-mat-tien-duong-cao-lo-phuong-4-quan-8-r280710,Nhà riêng,Quận 8,280710,,,,, Bán nhà mới 2 lầu gần mặt tiền đường Cao Lỗ Phường 4 Quận 8 Diện tích: 4 x 13m – Nở hậu: 4 82m – CN: 53 9m2 Thiết kế: Đẹp sang trọng gồm 1 trệt 2 lầu sân thượng trước sau 4PN 3WC phòng thờ tặng full nội thất chỉ dọn vào là ở Vị trí: Hẻm trước nhà 3 5m cách mặt tiền đường Cao Lỗ 70m gần bệnh viện Quận 8 thông ra đường Phạm Thế Hiển lưu thông dễ dàng qua các tuyến đường và các Quận lân cận Tiện ích: Dân cư tập trung đông đúc môi trường sống an ninh yên tĩnh xung quanh nơi ở đầy đủ các nhu cầu thiết yếu đáp ứng cho cuộc sống hiện đại Hướng Đông Nam Sổ hồng Giá: 6 28 Tỷ (T/L) Liên hệ: 0933 862 860 Ms Sương Tư vấn pháp lý & xem nhà miễn phí Hỗ trợ vay ngân hàng 80% giá trị nhà Nhận ký gửi cho thuê nhà đất các Quận TP HCM 
https://batdongsan.vn/sieu-pham-nha-pho-goc-2-mat-tien-thich-quang-duc-p-4-quan-phu-nhuan-gia-sieu-thien-chi-r280709,Luxury home,Phú Nhuận,280709,,,,, Siêu phẩm nhà phố góc 2 mặt tiền Thích Quảng Đức P 4 quận Phú Nhuận giá siêu thiện chí Diện tích: 4 6 x 18 (nở hậu thêm 5 4m) Công nhận: 75m² Kết cấu: 1 trệt 3 lầu sân thượng Nhà mới 70% Phía trước nhà là đường Thích Quảng Đức khu vực kinh doanh siêu rầm rộ đa dạng loại hình kinh doanh Phía sau nhà là đường Phùng Văn Cung Nhà có hai 2 lối đi trước sau Đang có hợp đồng thuê mặt bằng tự khai thác 18tr/tháng Giá chào bán: 17 tỷ có bớt thêm lộc cho khách mua Liên hệ: 0905 713 956 Văn Thanh để được hỗ trợ xem trong và thương lượng giá tốt nhất 
https://batdongsan.vn/can-ban-nha-dep-sieu-dien-tich-hem-o-to-duong-le-van-sy-p-13-quan-phu-nhuan-gia-chi-165-ty-r280707,Luxury home,Phú Nhuận,280707,,,,, Chủ nhà cần định cư nơi khác cần bán lại nhà hẻm ô tô đường Lê Văn Sỹ P 13 Quận Phú Nhuận Diện tích: 5 8 x 20 (nở hậu thêm 6 1m) Công nhận đủ: 100 4m² Kết cấu: Nhà 3 tầng có khoảng sân nhỏ phía trước có thể đậu xe được 3 4 chiếc xe máy Vị trí nhà đẹp cách mặt tiền chỉ 50m Sản phẩm thuộc phân khúc cao giá rẻ phù hợp để mua ở và đầu tư Pháp lí rõ ràng đầy đủ sẵn sàng sang tên công chứng ngay Giá chào bán: 16 5 tỷ Liên hệ: 0905 713 956 Văn Thanh để được làm giá tốt hơn 
https://batdongsan.vn/ban-nha-mat-tien-khu-an-ninh-duong-tran-ke-xuong-phuong-7-quan-phu-nhuan-gia-chi-154-ty-tl-r280706,Luxury home,Phú Nhuận,280706,,,,, Cần bán nhà phố khu đường an ninh Trần Kế Xương P 7 Quận Phú Nhuận Diện tích: 4 X 22m (Công nhận: 88 7m²) Kết cấu: 1 Trệt 1 Lầu bao gồm: Phòng khách bếp mở có giếng trời thông thoáng 3 Phòng ngủ 2 WC Phía trước nhà có sân rộng có mái che để xe hơi Phía sau nhà có hẻm hậu thuận lợi di chuyển dễ dàng Vị trí nhà nằm trong khu vực an ninh cực tốt cách Phan Đăng Lưu chỉ 50m xung quanh khu khu vực nhiều tiện ích như: Ngân hàng Siêu thị PCCC Giá chào bán: 15 4 tỷ bớt thêm lộc cho khách xem nhà Liên hệ: 0905 713 956 Văn Thanh 
https://batdongsan.vn/sieu-re-ban-nha-mat-tien-phu-nhuan-khu-pho-am-thuc-p-2-gia-chi-16ty-thuong-luong-manh-r280705,Luxury home,Phú Nhuận,280705,,,,, Chủ định cư nước ngoài cần bán gấp nhà mặt tiền Phú Nhuận khu phố ẩm thực Diện tích: 8m X 4m Kết cấu: Trệt 2 lầu Sân thượng Nhà đang có hợp đồng thuê mỗi tháng thu nhập 45tr/tháng Khu vực kinh doanh sầm uất Nhà rất tiện có thể vừa ở vừa kinh doanh Giá: 15 5 tỷ thương lượng thêm cho khách thiện chí Liên hệ: 0905 713 956 Văn Thanh để được hỗ trợ xem trong và thương lượng giá tốt nhất 
https://batdongsan.vn/can-ban-gap-nha-mt-duong-ban-cokhu-cho-khiet-tambinh-chieu-thu-duc-r280702,Nhà riêng,Thủ Đức,280702,3,3,,, BÁN NHÀ CỰC HIẾM 1 CĂN DUY NHẤT KHU ĐƯỜNG BÀN CỜ CHỢ KHIẾT TÂM RẤT RẤT HIẾM NHÀ BÁN Nhà cần bán gấp Tổng diện tích 112 1m2 1 trệt 1 lầu sân thượng trước sau Cóa sân riêng để ô tô Mặt tiền đường 8m có vỉa hè Vị trí nhà ở yên tĩnh thông thoáng Ngân hàng định giá 7ty giá bán thấp hơn giá ngân hàng đã định Nhà ngon bao đầu tư Sổ riêng hoàn công chuẩn chỉnh Lhe Em Hiếu 24/7 Xem nhà xem vị trí xem sổ 
https://batdongsan.vn/sieu-hiem-ban-nha-biet-thu-p26-quan-binh-thanh-sat-trung-tam-gia-chi-135-ty-r280700,Luxury home,Bình Thạnh,280700,,,,, Chủ định cư nước ngoài cần bán gấp biệt thự hẻm xe tải P 26 Q Bình Thạnh Diện tích: 5 x 17m vuông vức sàn BTCT Kết cấu: 1 trệt 4 lầu nội thất trong nhà đầy đủ Đường trước nhà 7m xe hơi đậu trước cửa Sản phẩm siêu hiếm trong khu vực chủ đang cần bán gấp nên rất thiện chí thương lượng giá Giá chỉ 13 5 tỷ thương lượng thêm Liên hệ 0905 713 956 Văn Thanh để được hỗ trợ xem trong và thương lượng giá tốt nhất 
https://batdongsan.vn/hxh-85-ty-4x18-no-trang-long-p12-binh-thanh-r280699,Nhà riêng,Bình Thạnh,280699,8,6,,, 8 5 tỷ Hxh 4x18 Nơ Trang Long Phường 12 Bình Thạnh 1 trệt 3 lầu sân thượng 8 phòng ngủ 6wc kiên cố ở ngay An ninh dân trí tiện tích 1km ra quận 1 Lê Quang Định Phan Văn Trị Vạn Kiếp 
https://batdongsan.vn/3pn-32-ty-4x7-phan-van-tri-phuong-5-go-vap-r280698,Nhà riêng,Gò Vấp,280698,3,2,,, 3 2 tỷ 4x7 Phan Văn Trị Phường 5 Gò Vấp 3PN Vị trí ngay Emart Vincom sát mặt tiền thông An ninh dân trí ngay đại học công nghiệp 2 lầu 3 phòng ngủ ở ngay cho thuê 8tr 15m ra mặt tiền 
https://batdongsan.vn/chinh-chu-can-ban-gap-nha-2-lau-hem-xe-tai-duong-le-van-sy-p-12-quan-3-gia-chi-16-ty-r280697,Luxury home,Quận 3,280697,,,,, Chủ ngộp tài chính cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ P 12 Quận 3 Diện tích: 4 X 15m Kết cấu: Trệt 2 lầu 6 phòng ngủ có để lại nội thất cơ bản cho khách Hẻm rộng 5m xe tải ra vào thoải mái khu vực yên tĩnh gần mặt tiền đường thuận tiện di chuyển sang các khu vực khác Giá bán 16 tỷ có thương lượng Giá siêu hiếm trong khu vực Liên hệ Văn Thanh để được xem giấy tờ pháp lí và hỗ trợ thương lượng giá tốt nhất 
https://batdongsan.vn/ban-gap-nha-duong-so-la-xuan-oai-mt-sieu-dai-8m-72m2-3pn-o-to-dau-truoc-cua-r280695,Nhà riêng,Quận 9,280695,3,1,,, Bán gấp Nhà đường số Lã Xuân Oai MT siêu dài 8m 72m2 3PN Ô tô đậu trước cửa Lã Xuân Oai Tăng Nhơn Phú A Q 9 Diện tích : 8x9m ( 72m2 ) Vị trí : Gần chợ Tăng Nhơn Phú A trường THPT Dương Văn Thì trường GTVT cs2 Trường THCS Lê Quý Đông Nhà hiện trạng cấp 4 3PN 2WC tiện xây mới căn hộ dịch vu Đường nhà 6m thông thoáng ô tô đỗ cổng Khu dân trí cao yên tĩnh Mua căn này xây căn hộ dịch vụ chia làm 2 căn cũng rất đẹp Sổ đẹp cc ngay Giá chào 4 5 tỷ còn thương lượng Liên hệ em Dũng xem nhà trực tiếp 
https://batdongsan.vn/ban-nha-113m23-tang-mt-duong-so-17cho-khiet-tam-r280693,Nhà riêng,Thủ Đức,280693,3,3,,, NGỘP BANK CẦN BÁN GẤP Số nhà mặt tiền đường thích hợp đặt làm vphong cty Khu nhà ở yên tĩnh thoáng mát Diện tích : ngang 4 1m nở hậu đều 6m Tổng diện tích 112 1m2 Thiết kế 1 trệt 1 lầu sân thượng trước sau Có 3 phòng ngủ sân rộng để ô tô xe máy Sổ hồng riêng hoàn công đủ Lhe Em Hiếu 24/7 Xem nhà sổ Giá 6 8ty TL rất nhẹ nhàng tình cảm 
https://batdongsan.vn/can-ban-gap-chdv-hem-xe-tai-duong-duong-quang-ham-p-6-quan-go-vap-gia-chi-24-ty-r280692,Luxury home,Gò Vấp,280692,,,,, Chủ nhà định cư cần bán căn nhà hẻm vip nhất đường Dương Quảng Hàm P6 Gò Vấp có diện tích hiếm có siêu thoáng khu dân cư dân trí cao yên tĩnh Hẻm XH thông 3 con đường gần 4 trường ĐH lớn: Đại học Công Nghiệp Văn Lang Hồng Bàng Cao Đẳng Nova với hơn 30 ngàn Sinh Viên đang sinh sống DT: 8m x 19m (Công nhận 150m²) Kết cấu: Trệt 5 lầu thang máy ST xây dựng kiên cố cách âm Nhà thiết kế đẹp nội thất cao cấp Kinh doanh: 30 căn hộ dịch vụ cao cấp khóa vân tay an toàn công năng đầy đủ HĐT: 120tr/ tháng nếu tự khai thác có thể lên đến 150tr Giá: 24 tỷ thương lượng mạnh Liên hệ: 0905 713 956 Văn Thanh để được xem giấy tờ pháp lí và hỗ trợ thương lượng giá tốt nhất 
https://batdongsan.vn/can-ho-2-phong-ngu-mai-nha-tron-ven-yeu-thuong-r280691,Căn hộ chung cư,Quận 9,280691,2,2,Đông,Tây-Nam, Căn hộ 2 phòng ngủ Mái nhà trọn vẹn yêu thương Lý tưởng cho gia đình nhỏ “Mái nhà trọn vẹn yêu thương” là bộ sưu tập các căn 2 phòng ngủ diện tích 80m2 – 82m2 đầy đủ công năng Tại những căn hộ này để tạo sự khác biệt Elysian tập trung làm nổi bật “mã gen xanh” khi sắp đặt cả 2 phòng ngủ đều tiếp xúc với ban công tận hưởng trọn vẹn tầm nhìn khoáng đạt và không khí trong lành Với các chủ nhân tương lai căn 2 ngủ tại Elysian là: Một căn nhà tiện nghi cho gia đình nhỏ khi thêm “quân số” Những phút giây an nhiên sống tận hưởng – sống xanh lành mạnh Trải nghiệm đa tiện ích thêm khoảnh khắc gia đình yêu thương Môi trường an toàn cộng đồng dân cư văn minh cho con trẻ phát triển toàn diện Liên hệ ngay để nhận thêm thông tin tư vấn! 
https://batdongsan.vn/sat-mat-tien-xo-viet-nghe-tinh-p25-bthanh-ngang-45-x-13-5-tang-thu-39-trth-nhinh-7-ty-r280690,Nhà riêng,Bình Thạnh,280690,9,9,,, Sát Mặt Tiền Xô Viết Nghệ Tĩnh P 25 B Thạnh Ngang 4 5 x 13 5 Tầng Thu 39 tr th Nhỉnh 7 Tỷ Bác chủ nhà cần nhượng lại căn nhà xây dượng tâm quyết ngay trung tâm Bình Thạnh đường Xô Viết Nghệ Tĩnh giao các tuyến đường Nguyễn Gia Trí đường Võ Oanh đường Quốc Lộ 13 di chuyển nhanh qua quận 1 quận 3 quận Phú Nhuận đi đến sân bay Tân Sơn Nhất chỉ 5 10 phút Thông Số diện tích 59m2 ( ngang 4 5 x dài 13 ) công nhận đủ Kết cấu 1 trệt 1 lửng 2 lầu sân thượng Gồm 9 PN Vừa ở vừa cho thuê Doanh thu 39 tr tháng Sổ hồng chính chủ pháp lý chuẩn công chứng mua bán ngay Liên hệ Xuân Nghị để xem và tìm nhà ưng ý miển phí 0987581589 
https://batdongsan.vn/sieu-pham-co-thang-may-5m-x-17m-oto-ngu-trong-nha-r280689,Nhà riêng,Gò Vấp,280689,,5,,, Nhà trệt lửng 3 lầu có thang máy với 4 PN MASTER và 5 toilet xịn xò phòng xông hơi thư giãn _ Nhà trang bị tháng máy 500kg không rung lắc êm ái _ Nhà hẻm 6m thông di chuyển thuận tiện các quận _ Sổ sách hoàn công đủ pháp lý chính chủ công chứng mua bán 
https://batdongsan.vn/sat-duong-oto-8m-trung-tam-phuong-13-binh-thanh-2-tang-btct-60m2-5x-ty-r280688,Nhà,Bình Thạnh,280688,2,2,,, Diện tích: 4 5 x 13m Kết cấu: 1 trệt 1 lầu BTCT; 2 PN 2 WC Phòng khách bếp và ban công hiện đại Đường đi sạch đẹp an ninh yên tĩnh Khu vực Phạm Văn Đồng Nơ Trang Long Gần siêu thị Emart chợ Cầu Đỏ chợ Cây Thị ĐH Văn Lang; tiện ích bao la Sổ hồng vuông đẹp hoàn công đủ pháp lý chuẩn công chứng mua bán ngay 
https://batdongsan.vn/nha-4-lau-tang-full-noi-that-go-xin-so-len-den-vai-tram-trieu-gia-chi-nhinh-5-ty-r280686,Nhà riêng,Gò Vấp,280686,,,,, Nhà mới 99% mới xây năm 2021 tặng full nội thất gỗ cao cấp hàng trăn triệu đồng ???? Diện tích bề ngang rộng 4 lầu với 4PN 5WC thiết kế móng vững chắc có thể lên thêm 2 lầu ???? HXH vô tới nơi ngủ ngày đêm hẻm cụt an ninh thoáng mát chiều làm về đặc cái bàn nhâm nhi tách trà thì quên hết sự đời ae ạ ???? Vị trí cách chợ tầm hơn 100m vài bước qua Q12 vào TT thành phố 1 trục thẳng xung quanh tiện ích phủ vây bước ra khỏi hẻm thì cần gì cũng có hàng xóm cực kỳ thân thiện ** Pháp lý rõ ràng CC sang tên trong ngày 
https://batdongsan.vn/ban-gap-nha-dep-dinh-phong-phu2-tang59m2-3pnnoi-that-full-go-r280685,Nhà riêng,Quận 9,280685,3,2,,, Bán gấp nhà đẹp Đình Phong phú 2 tầng 59m2 3PN nội thất full gỗ Đình Phong Phú Tăng Nhơn Phú B Tp Thủ Đức Diện tích : 4 5x13 ( 59m2 ) Nhà 2 tầng 3 PN 2 WC thiết kế phong cách Châu Âu nội thất gỗ xịn Đường to ô tô tránh khu dân trí cao có sân chơi nhỏ nội khu cho trẻ em Vị trí tiện ích full chợ Tăng Nhơn Phú A B Vincom Q9 Trường học Sổ hồng riêng hoàn công đầy đủ Giá chỉ : 4 99 tỷ thương lượng Liên hệ em Dũng hỗ trợ xem nhà 
https://batdongsan.vn/nha-can-goc-la-xuan-oai-30m22-tang-duong-o-to-gan-cho-tang-nhon-phu-a-r280684,Nhà riêng,Quận 9,280684,2,1,,, Nhà căn góc Lã Xuân Oai 30m2 2 tầng đường ô tô gần chợ Tăng Nhơn Phú A Lã Xuân Oai Tăng Nhơn Phú A tp Thủ Đức Diện tích : 30m2 ( 3x10 m ) Nhà 2 PN WC thiết kế đẹp tối ưu Đường ô tô tận nhà thông thoáng chỉ 300m ra MT Lã Xuân Oai Tiện ích gần ngay chợ Tăng Nhơn Phú A Vincom q 9 trường học Phù hợp vk ck trẻ mua an cư lập nghiệp SHR công chứng trong ngày Giá chỉ 2 2 tỷ có TL Liên hệ em Linh dẫn đi xem nhà thực tế 
https://batdongsan.vn/chu-ban-gap-nha-3-tang-4x18-hem-6m-gan-ql13-cho-dau-moi-thu-duc-56-ty-r280681,Nhà riêng,Thủ Đức,280681,,,,, Vị trí nhà nằm ngay trung tâm buôn bán Chợ Đầu Mối Thủ Đức Thuộc khu dân trí rất cao hàng xóm đẳng cấp cực kỳ an ninh và yên tĩnh chỉ 5 phút ra trường học bệnh viện ủy ban bách hóa xanh Đặc biệt không lộ giới không quy hoạch Liên hệ em Thảo: 0328 30 80 66 xem thông tin chi tiết 
https://batdongsan.vn/ban-nha-go-vap-thong-nhat-phuong-11-hxh-62m2-4-tang-chi-65-ty-r280677,Nhà riêng,Gò Vấp,280677,4,6,Tây-Bắc,, MS 26723 * Vị trí: hẻm xe hơi ngủ trong nhà khu nhà cao tầng gần trường học siêu thị hàng quán * Diện tích 62m2 4 tầng sân thương trước sau • Hẻm xe hơi 5m khu an ninh dân trí • Hình sổ đẹp công nhận đủ hoàn công đủ 
