article_id,alleyway_property,under_mortgage,residential_purpose,numbers_of_floors,has_rooftop,furnished,street_name,0
263918,NaN,NaN,1,3,1,NaN,Đường vào khu trường học Lovera Park và CC Lovera Vista,
263917,NaN,NaN,1,2,NaN,1,Trịnh Quang Nghị,
263916,NaN,NaN,1,2,NaN,NaN,Trịnh Quang Nghị,
263915,NaN,NaN,1,2,NaN,NaN,Hoàng Diệu 2,
263912,1,NaN,1,2,NaN,NaN,Phạm Văn Đồng,
263910,1,NaN,1,0,NaN,NaN,Nguyễn Trãi,
263909,1,NaN,1,3,1,NaN,Âu Cơ,
263905,NaN,NaN,1,2,NaN,NaN,Căn Hộ 399 Triệu,
263901,NaN,1,1,2,1,1,NaN,
263894,1,NaN,1,NaN,NaN,NaN,Thạnh Lộc 31,
263893,1,NaN,1,4,1,1,Võ Văn Tần,
263891,NaN,NaN,1,3,NaN,1,Dương Văn Dương,
263887,1,NaN,1,2,NaN,1,"Đường 30, Phường Linh Đông, Thủ Đức",
263878,NaN,NaN,1,1,NaN,NaN,Tây Chánh Hiệp,
263875,NaN,NaN,1,4,NaN,NaN,Lê Hồng Phong,
263873,NaN,NaN,1,4,1,1,Nguyễn Thị Đặng,
263869,NaN,NaN,1,3,NaN,NaN,Điện Biên Phủ,
263868,NaN,NaN,NaN,3,NaN,NaN,"Đường 6M, Gần MT CMT8, TT Quận 10, 12.X Tỷ",
263857,0,0,1,1,0,0,Phạm Văn Đồng,
263854,NaN,NaN,1,2,NaN,NaN,Lý Thường Kiệt,
263853,1,NaN,1,2,0,NaN,Phan Đăng Lưu,
263847,1,NaN,1,4,NaN,NaN,Lãnh Binh Thăng,
263843,1,NaN,1,3,NaN,NaN,Công Trường dân chủ CMT8,
263836,NaN,NaN,1,NaN,NaN,0,Đường Đỗ Xuân Hợp,
263833,1,NaN,1,2,NaN,NaN,"kha vạn Cân, Linh Tây Thủ Đức",
263829,1,NaN,1,3,NaN,NaN,Công Trường dân chủ CMT8,
263828,NaN,NaN,1,NaN,NaN,NaN,Chợ Linh Xuân,
263827,1,NaN,1,0,NaN,NaN,Đường số 8,
263825,1,NaN,1,2,NaN,NaN,Âu Dương Lân,
263823,1,NaN,1,2,1,NaN,"Bình Trị Đông, Bình Tân",
263818,NaN,NaN,1,2,NaN,NaN,Huỳnh Tấn Phát,
263817,1,NaN,1,2,NaN,NaN,Huỳnh Tấn Phát,
263816,1,NaN,1,2,NaN,1,Trần Văn Quang Lạc Long Quân,
263815,1,NaN,1,2,NaN,1,Trần Văn Quang Lạc Long Quân,
263813,1,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát,
263806,1,0,1,2,0,1,Lị Vần Thố,
263802,NaN,NaN,1,3,1,1,Phạm Văn Đồng,
263797,NaN,NaN,1,2,NaN,NaN,Nguyễn Văn Lạc,
263795,1,NaN,1,3,1,NaN,Phạm Huy Thông,
263794,1,0,1,2,0,NaN,Linh Xuân Thủ Đức,
263792,1,NaN,1,3,NaN,NaN,Trần Thị Năm,
263786,0,NaN,1,2,0,1,Tân Hưng Quận 7,
263781,1,NaN,1,2,NaN,NaN,Trần Xuân Soạn Hoàng Trọng Mậu,
263780,NaN,NaN,1,5,NaN,NaN,Trần Não,
263777,NaN,NaN,1,2,1,NaN,Đường Số 1,
263768,NaN,NaN,1,NaN,NaN,1,Đường Võ Chí Công,
263764,1,1,1,0,0,0,NaN,
263761,1,0,1,3,1,NaN,Bạch Đằng,
263755,1,NaN,1,NaN,NaN,NaN,Trần Xuân Soạn,
263754,NaN,NaN,1,3,NaN,NaN,Trường Chinh,
263743,1,NaN,1,2,NaN,NaN,"Đường số 3, Trường Thọ",
263742,NaN,NaN,1,2,NaN,1,Trường Thọ,
263734,NaN,NaN,1,4,NaN,1,Hoàng Trọng Mậu,
263733,1,NaN,1,4,NaN,NaN,Tân Hưng,
263732,1,NaN,1,NaN,NaN,NaN,"Tân Hưng, Quận 7",
263731,1,0,1,4,0,0,Bình Thạnh,
263730,1,0,1,2,0,0,Bạch Đằng,
263729,NaN,NaN,1,1,NaN,NaN,Đường Vũ Huy Tấn,
263728,1,NaN,1,4,1,1,NaN,
2637270,1,NaN,1,4,1,1,Bạch Đằng,
263726,1,NaN,1,2,NaN,1,Xô Viêt Nghệ Tỉnh,
263725,1,NaN,1,2,NaN,1,Xô Viêt Nghệ Tỉnh,
263724,NaN,NaN,1,2,NaN,NaN,Bình Lợi,
263723,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
263721,NaN,NaN,1,2,0,1,Hiệp Bình,
263716,1,NaN,1,2,NaN,NaN,Hồ Văn Long,
263715,1,NaN,1,4,1,NaN,"CMT8, P.13, Quận 10",
263714,1,NaN,1,4,NaN,1,Huỳnh Tấn Phát,
263707,1,NaN,1,4,NaN,NaN,Phan Đình Phùng,
263704,1,NaN,1,3,1,NaN,"CMT8, Quận 10",
263703,1,NaN,1,4,NaN,NaN,Đường An Dương Vương Q.8,
263702,1,NaN,1,4,NaN,NaN,Trần Xuân Soạn,
263692,1,NaN,1,2,NaN,NaN,Trần Thị Do,
263691,NaN,NaN,1,5,NaN,NaN,Đường Tân Phú,
263687,1,NaN,1,2,NaN,NaN,Lê Thị Riêng,
263682,0,0,1,1,0,0,QL22,
263678,NaN,NaN,1,0,NaN,NaN,Chợ Lớn,
263677,NaN,NaN,1,5,NaN,1,Lạc Long Quân,
263676,1,NaN,1,2,NaN,NaN,Chu Văn An,
263671,1,0,1,2,NaN,NaN,Hậu Giang,
263669,1,0,1,3,0,0,Tân Thới Hiệp 13,
263668,NaN,NaN,1,3,NaN,NaN,Võ Chí Công,
263667,1,0,1,3,0,1,Nguyễn Cửu Vân,
263665,1,1,1,1,NaN,NaN,Lê Văn Khương,
263663,NaN,NaN,1,NaN,NaN,NaN,VTV,
263659,1,1,1,2,NaN,NaN,Quận Bình Thạnh,
263656,1,NaN,1,4,NaN,1,Phạm Văn Đồng,
263653,NaN,NaN,1,5,NaN,NaN,Đặng Văn Bi,
263652,NaN,NaN,1,5,NaN,NaN,Đặng Văn Bi,
263651,NaN,NaN,1,4,1,NaN,Đồng Xoài,
263650,NaN,NaN,1,2,NaN,NaN,Trường Thọ,
263649,1,0,1,2,0,NaN,Bạch Đằng,
263648,NaN,NaN,1,3,1,NaN,Tân Quý gần Aeon,
263644,0,0,1,2,0,1,Nguyễn Lân,
263642,NaN,NaN,1,2,NaN,NaN,Bình Lợi,
263641,NaN,NaN,1,2,NaN,NaN,Nguyễn Ảnh Thủ Tô Ký,
263640,NaN,NaN,1,2,1,NaN,Phan Văn Hớn,
263639,1,NaN,1,2,NaN,1,Huỳnh Tấn Phát,
263638,1,NaN,1,2,NaN,1,Huỳnh Tấn Phát,
263637,1,NaN,1,2,NaN,1,Huỳnh Tấn Phát,
263634,1,NaN,1,4,1,NaN,"Phường 4, Quận 4",
263633,NaN,NaN,1,4,1,NaN,"Đường số 4, Phường 4, Quận 4",
263631,NaN,NaN,1,7,NaN,NaN,Lê Văn Khương,
263627,1,NaN,1,1,NaN,NaN,Đ. ĐẶNG THÚC VỊNH,
263626,0,NaN,1,3,NaN,NaN,Hòa Bình,
263622,1,NaN,1,3,1,NaN,Nguyễn Văn Luông,
263621,1,0,1,3,0,1,Lý Thường Kiệt,
263620,1,0,1,3,0,1,Nguyễn Cửu Vân,
263617,1,NaN,1,1,NaN,NaN,Lô Tư,
263615,1,NaN,1,2,1,NaN,Hương Lộ 2,
263614,1,NaN,1,2,1,NaN,Lê Văn Quới,
263613,1,NaN,1,1,NaN,NaN,Lê Văn Quới,
263612,0,NaN,1,NaN,NaN,NaN,Trương Thị Hoa,
263610,1,NaN,1,2,NaN,NaN,Phan Anh,
263609,1,NaN,1,2,1,NaN,Phạm Thế Hiển,
263599,NaN,NaN,1,2,NaN,1,Công Viên Chợ Gia đình,
263592,1,NaN,1,3,NaN,NaN,Lê Văn Quới,
263591,1,NaN,1,3,1,NaN,Lô Tư,
263590,NaN,NaN,1,3,1,NaN,Tân Hoà Đông,
263589,1,NaN,1,3,1,NaN,Gò Xoài,
263587,1,NaN,1,3,1,NaN,Mã Lò,
263586,1,NaN,1,3,NaN,NaN,Mã Lò,
263584,1,NaN,1,3,NaN,NaN,Nguyễn Trãi,
263575,NaN,NaN,1,4,1,1,Đường số 6,
263572,1,0,1,5,0,0,Hoàng Văn Thụ,
263570,NaN,NaN,1,3,NaN,1,đinh tiên hoàng,
263568,NaN,NaN,1,3,NaN,1,Nhà ở Bưng Ông Thoàn,
263565,NaN,NaN,1,6,NaN,NaN,Nguyễn Thị Minh Khai,
263563,NaN,NaN,1,NaN,NaN,1,Bến Vân Đồn,
263562,NaN,NaN,1,2,NaN,1,NaN,
263561,1,0,1,5,0,0,Hoàng Văn Thụ,
263555,NaN,NaN,1,3,NaN,NaN,Đường Cao Lỗ,
263552,NaN,NaN,1,4,NaN,NaN,Bà Hom,
263545,0,0,1,2,0,0,Tăng Nhơn Phú Thủ Đức,
263544,NaN,NaN,1,1,NaN,NaN,Quang Trung,
263542,1,NaN,1,2,NaN,NaN,"Đường số 6, Bình Hưng Hòa B, Bình Tân",
263537,NaN,NaN,1,NaN,NaN,NaN,Trung Tâm Bảo Lộc,
263532,1,NaN,1,2,NaN,NaN,Lê Văn Thọ,
263531,1,NaN,1,3,NaN,NaN,chợ hoa hồ thị kỷ,
263526,NaN,NaN,1,NaN,NaN,NaN,"D Aqua, Quận 8",
263525,1,NaN,1,3,1,NaN,Lê Văn Thọ,
263523,1,NaN,1,3,1,NaN,Nguyễn Hồng Đào,
263518,NaN,NaN,1,2,NaN,NaN,Xô Viết Nghệ tĩnh P21 Bình Thạnh,
263516,1,1,1,3,0,NaN,Huỳnh Tấn Phát,
263515,NaN,NaN,1,5,NaN,NaN,Huỳnh Tấn Phát Q7,
263512,1,NaN,1,4,NaN,NaN,Lê Quang Định,
263510,NaN,NaN,1,3,NaN,NaN,Đường Man Thiện,
263509,0,0,1,3,1,0,Hậu Giang,
263505,1,NaN,1,2,NaN,NaN,Đinh Tiên Hoàng,
263504,1,NaN,1,NaN,NaN,NaN,Phạm Văn Đồng,
263502,1,NaN,1,2,1,NaN,NaN,
263499,NaN,NaN,1,2,NaN,1,Hồng Bàng,
263491,1,0,1,2,0,1,QL 1K cầu vượt Linh Xuân,
263489,NaN,NaN,1,3,NaN,NaN,Đường Khánh Hội,
263488,NaN,NaN,1,4,NaN,NaN,Lâm Văn Bền,
263487,1,NaN,1,0,NaN,NaN,"QL1A, Hiệp Bình Phước, Thủ Đức",
263485,1,NaN,1,3,1,NaN,"Đường số 5, Linh Xuân",
263483,NaN,NaN,1,0,1,1,454 Võ Chí Công,
263482,NaN,NaN,1,0,1,1,454 Võ Chí Công Phường Phú Hữu Q9,
263480,NaN,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát Tân Phú Quận 7,
263475,1,NaN,1,3,1,NaN,Nguyễn Sơn,
263474,NaN,NaN,1,4,1,1,Lâm Thị Hố,
263469,1,0,1,1,0,1,Lê văn Quới,
263468,1,1,1,3,NaN,NaN,Huỳnh Tấn Phát,
263467,1,1,1,3,NaN,NaN,Huỳnh Tấn Phát,
263466,1,NaN,1,2,NaN,NaN,Trần Xuân Soạn Tân Hưng Quận 7,
263459,1,NaN,1,3,1,NaN,Đường số 5,
263456,NaN,NaN,1,3,NaN,NaN,CMT8 Quận 10,
263454,1,NaN,1,2,1,NaN,Thống Nhất Phường 10 Gò Vấp,
263453,1,NaN,1,2,NaN,NaN,Đường Nguyễn Bỉnh Khiêm,
263452,NaN,NaN,1,1,NaN,NaN,HÓC MÔN,
263451,NaN,NaN,1,1,NaN,NaN,HÓC MÔN,
263450,1,NaN,1,NaN,NaN,NaN,Đường 49,
263448,NaN,NaN,1,4,NaN,NaN,CMT8 Quận 10,
263443,0,NaN,1,2,NaN,1,KD Linh Xuân,
263442,NaN,NaN,1,NaN,NaN,NaN,Quận 8,
263441,NaN,NaN,1,2,0,NaN,Trường Chinh,
263440,NaN,NaN,1,0,NaN,NaN,Ngô Tất Tố,
263434,NaN,NaN,1,NaN,NaN,NaN,"P. Hiệp Bình Chánh, Thủ Đức",
263433,NaN,NaN,1,4,1,NaN,"18A, Bình Hưng Hòa A, Bình Tân",
263430,NaN,NaN,1,5,1,1,NaN,
263425,NaN,NaN,1,2,NaN,NaN,Hiệp Bình Phước,
263424,1,NaN,1,5,NaN,NaN,Trần Đình Xu,
263420,1,NaN,1,2,NaN,NaN,Phan Huy Ich,
263419,0,0,0,4,1,1,Đào Tông Nguyên - Nhà Bè,
263417,NaN,NaN,1,3,NaN,1,Đào Tông Nguyên,
263414,1,NaN,1,2,NaN,NaN,Lạc Long Quân,
263413,1,NaN,1,2,NaN,1,Tân Hương,
263410,1,NaN,1,3,NaN,NaN,Đặng Văn Bi,
263406,1,NaN,1,2,NaN,NaN,Nguyễn Xí,
263405,1,0,1,2,0,1,Võ Thị Nhờ,
263404,NaN,NaN,1,4,1,NaN,Cao Bá Nhạ,
263403,NaN,NaN,1,4,NaN,NaN,"Tăng Nhơn Phú A, Quận 9",
263401,1,NaN,1,2,NaN,NaN,Giáp Bàu Cát,
263399,1,NaN,1,2,0,NaN,Thống Nhất,
263392,NaN,NaN,1,2,NaN,NaN,Phan Văn Hân,
263391,1,NaN,1,5,NaN,1,Phan Văn Trị,
263390,NaN,NaN,1,5,1,NaN,"Phường 4, Quận 4",
263386,1,NaN,1,2,NaN,NaN,Võ Thị Phải,
263385,1,NaN,1,2,NaN,NaN,Võ Thị Phải,
263382,NaN,NaN,1,4,NaN,NaN,Trần Xuân Soạn,
263381,NaN,NaN,1,3,NaN,NaN,Đường DC 13,
263380,1,NaN,1,2,NaN,NaN,Phan Văn Trị,
263379,1,NaN,1,2,1,1,Hoàng Hoa Thám,
263377,1,0,1,2,0,0,Văn Cao,
263371,1,NaN,1,2,NaN,1,Huỳnh Tấn Phát,
263365,NaN,NaN,1,3,NaN,NaN,Nguyễn Thị Búp,
263363,0,0,1,3,0,NaN,Bùi Thế Mỹ P10,
263362,0,0,1,3,0,0,Bùi Thế Mỹ,
263361,0,0,1,3,0,0,Bùi Thế Mỹ,
263359,1,NaN,1,2,NaN,NaN,Linh Chiểu Thủ Đức,
3,1,NaN,1,2,NaN,NaN,Linh Chiểu Thủ Đức,
263352,1,NaN,1,2,NaN,NaN,Đường Dương Bá Trạc,
263350,1,NaN,1,5,NaN,1,Nguyễn Văn Nghi,
263347,NaN,NaN,1,5,NaN,NaN,Lê Văn Khương,
263346,1,NaN,1,3,1,NaN,"Tân Thới Hiệp, Q.12, Giáp Gò Vấp",
263341,1,NaN,1,2,NaN,NaN,NaN,
263339,1,NaN,1,2,NaN,NaN,Huỳnh Tấn Phát,
263338,1,NaN,1,2,NaN,NaN,Lê Văn Việt,
263337,0,NaN,1,NaN,NaN,NaN,Điện Biên Phủ,
263333,1,0,1,2,0,NaN,"Hẻm Oto, Tăng Nhơn Phú A, Quận 9, TP.Thủ Đức",
263330,NaN,NaN,1,9,NaN,NaN,Huỳnh Tấn Phát,
263326,1,NaN,1,3,1,NaN,Cao Thắng Phú Nhuận,
263325,1,NaN,1,2,1,NaN,Võ Duy Ninh,
263324,1,NaN,1,2,1,NaN,Đường số 8,
263323,0,NaN,1,NaN,NaN,NaN,Huỳnh Thị Hai,
263321,1,NaN,1,3,1,NaN,Nguyên Hồng Phường 1 Gò Vấp,
263320,1,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát,
263318,NaN,NaN,1,2,1,NaN,Gò Xoài,
263317,NaN,NaN,1,2,NaN,1,Nguyễn Tri Phương,
263316,NaN,NaN,1,1,NaN,NaN,Gò Xoài,
263315,0,0,1,2,0,0,Nguyễn Văn Thương,
263314,1,NaN,1,NaN,NaN,NaN,Lê Văn Quới,
263311,NaN,NaN,1,3,NaN,1,Gò Cát,
263300,0,0,1,3,0,0,Nguyễn Văn Yến,
263298,NaN,NaN,1,NaN,NaN,NaN,Nguyễn Xiển,
263296,0,NaN,1,2,NaN,NaN,Phạm Văn Đồng,
263295,1,0,1,3,0,0,Lê Văn Duyệt,
263294,1,NaN,1,2,NaN,NaN,Gò Dầu & Tân Sơn Nhì,
263290,0,NaN,1,6,1,1,Dương Quảng Hàm,
263286,1,NaN,1,2,1,NaN,ĐH Công Nghệ TP. 3,
263278,1,0,1,2,0,0,NaN,
263276,NaN,NaN,1,2,0,1,"Đường số 199/90, Bình Hưng Hòa A, Bình Tân, HCM",
263274,1,1,1,2,1,NaN,Luỹ Bán Bích,
263269,NaN,NaN,1,1,NaN,NaN,Nguyễn Duy Trinh,
263266,1,NaN,1,5,NaN,1,Phan Văn Trị,
263265,NaN,NaN,1,3,1,NaN,Phạm Văn Hai,
263264,NaN,NaN,1,3,1,NaN,Bạch Đằng,
263263,NaN,NaN,1,3,NaN,1,NaN,
263262,1,NaN,1,2,1,NaN,Quốc Lộ 1K,
263260,NaN,NaN,1,1,1,NaN,Riva Park,
263253,NaN,NaN,1,NaN,NaN,NaN,Đông Tăng Long Q9,
263250,1,NaN,1,NaN,NaN,NaN,Đường 990,
263235,NaN,NaN,1,3,1,NaN,Đường số 17 Phường Linh Chiểu TP Thủ Đức,
263234,1,NaN,1,NaN,NaN,NaN,Nguyễn Hữu Cảnh,
263231,NaN,NaN,1,NaN,NaN,NaN,Đỗ Xuân Hợp,
263227,NaN,NaN,1,0,NaN,1,NaN,
263224,NaN,NaN,1,NaN,NaN,NaN,đường Liên Phường,
263221,NaN,NaN,1,2,NaN,NaN,Hưng Hoá,
263219,NaN,NaN,1,2,1,NaN,"Đường 990, P.Phú Hữu, Tp.Thủ Đức",
263214,NaN,1,1,3,NaN,NaN,Hxh Quang Trung,
263213,NaN,1,1,3,NaN,1,Hxh Quang Trung,
263212,NaN,NaN,1,NaN,NaN,NaN,Bình Lợi,
263211,NaN,NaN,1,5,NaN,1,Nguyễn Văn Nghi,
263210,1,NaN,1,3,1,NaN,Mã Lò,
263208,NaN,NaN,1,2,NaN,NaN,Phùng Chí Kiên,
263206,1,NaN,1,2,NaN,NaN,Hương Lộ 2,
263204,1,NaN,1,2,1,NaN,Lê Văn Quới,
263202,1,NaN,1,1,NaN,NaN,Đất Mới,
263200,1,NaN,1,1,NaN,NaN,Gò Xoài,
263198,1,NaN,1,1,NaN,NaN,Lê Văn Quới,
263194,NaN,NaN,1,NaN,NaN,NaN,"Đường số 16 A, Khu Phố 11, Phường Bình Hưng Hòa A, Quận Bình Tân, Thành Phố Hồ Chí Minh",
263193,1,NaN,1,NaN,NaN,1,Gò Xoai Bình Tân,
263180,NaN,NaN,1,2,NaN,NaN,Độc Lập,
263179,NaN,NaN,1,2,NaN,NaN,"Riva Park, Quận 4",
263177,NaN,NaN,1,NaN,NaN,1,Đường D1 phường Phước Long B Q9,
263164,NaN,NaN,1,2,1,NaN,Nguyễn Trọng Tuyển,
263163,0,1,1,3,0,1,P2 Quận Bình Thạnh,
263162,0,1,1,3,0,1,Hàng BÀ CHIỂU,
263161,NaN,NaN,1,4,1,NaN,Nguyễn Văn Đậu,
263160,NaN,NaN,1,2,NaN,NaN,MT Chợ Cô Giang,
263156,1,1,1,2,0,1,Lê Văn Quới,
263155,NaN,NaN,1,4,1,NaN,Phùng Văn Cung,
263154,NaN,NaN,1,30,NaN,NaN,Hồng Bàng 3/2 Minh Phụng,
263152,NaN,NaN,1,NaN,NaN,NaN,Nguyễn Thị Thập,
263147,1,0,1,2,0,NaN,Lê Văn Quới,
263146,NaN,NaN,1,3,1,NaN,Bùi Thế Mỹ Phường 10 Tân Bình,
263145,1,1,1,2,0,NaN,"Tăng Nhơn Phú A, Quận 9, TP.Thủ Đức",
263144,NaN,NaN,1,2,NaN,NaN,Lê Văn Việt,
263133,NaN,NaN,1,4,NaN,NaN,Trần Thị Nghĩa,
263123,NaN,NaN,1,2,NaN,NaN,Hưng Hoá,
263122,0,NaN,1,2,NaN,NaN,Phạm Văn Đồng,
263120,NaN,NaN,1,2,1,NaN,chợ Linh Trung,
263118,NaN,NaN,1,2,NaN,NaN,Bình Chiểu,
263116,NaN,NaN,1,3,NaN,NaN,Lê Trọng Tấn,
263114,1,NaN,1,NaN,NaN,NaN,Nguyễn Hữu Cảnh,
263111,1,NaN,1,2,NaN,NaN,Lê Văn Sỹ,
263104,NaN,NaN,1,2,NaN,NaN,Lê Văn Việt,
263103,1,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát,
263102,1,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát,
263095,1,NaN,1,2,1,NaN,phường 2 Quận 8,
263094,NaN,NaN,1,3,NaN,NaN,Trần Quang Khải,
263092,1,0,1,2,0,0,An Dương Vương,
263091,NaN,NaN,1,30,NaN,NaN,Hồng Bàng,
263086,0,0,1,2,NaN,NaN,Phạm Văn Đồng,
263082,NaN,NaN,1,2,1,NaN,"chợ Linh Trung, TP Thủ Đức",
263080,NaN,NaN,1,1,NaN,NaN,NaN,
263078,1,NaN,1,2,NaN,NaN,Lê Văn Thọ,
263063,1,NaN,1,3,NaN,NaN,Nguyễn Duy Trinh,
263062,1,0,1,2,1,1,Đường số 9,
263053,1,0,1,0,NaN,NaN,Bùi Văn Ba,
263050,NaN,NaN,1,5,1,NaN,"Khu Bành Văn Trân - Giáp Quận 10, Quận 3",
263049,1,NaN,1,2,1,1,QL50 Ấp 5 xã Phong Phú huyện Bình Chánh Hồ Chí Minh,
263046,1,NaN,1,3,NaN,NaN,Lê Văn Quới,
263040,1,0,1,2,NaN,NaN,"đường số 2, Trường Thọ, Thủ Đức",
263038,NaN,NaN,1,0,1,NaN,NaN,
263032,NaN,NaN,1,NaN,NaN,NaN,Đường Liên Phường P. Phước Long B (Q9) TP. Thủ Đức,
263031,NaN,NaN,1,NaN,NaN,NaN,Đường Liên Phường P. Phước Long B (Q9) TP. Thủ Đức,
263029,NaN,NaN,1,NaN,NaN,NaN,"Phước Long B, Q9",
263022,1,0,1,2,0,NaN,Âu Cơ,
263019,1,NaN,1,3,1,1,Phan Văn Trị,
263015,NaN,NaN,1,NaN,NaN,NaN,Phan Đăng Lưu,
263014,NaN,NaN,1,NaN,NaN,NaN,Phan Đăng Lưu,
263009,NaN,NaN,1,3,NaN,NaN,Lã Xuân Oai,
263008,1,NaN,1,2,NaN,NaN,Lê Thị Hồng,
263007,NaN,1,1,2,1,NaN,Phan Văn Trị,
263005,NaN,NaN,1,2,NaN,NaN,Lê Lâm,
263002,1,0,1,2,NaN,NaN,NaN,
2630000,1,NaN,1,2,NaN,NaN,Nguyễn Văn Lượng,
262996,1,NaN,1,NaN,NaN,NaN,NaN,
262992,1,NaN,1,NaN,NaN,NaN,Lê Văn Quới,
262991,1,0,1,2,1,NaN,Lê Văn Lương,
262989,1,NaN,1,2,NaN,1,Đường 17,
262988,NaN,NaN,1,3,1,NaN,Nguyễn Hữu Tiến,
262987,1,NaN,1,2,NaN,NaN,"16A, Bình Hưng Hòa A, Bình Tân",
262985,1,0,1,NaN,NaN,NaN,Thạnh Xuân 62,
262984,1,NaN,1,3,1,1,Hương Lộ 2,
262983,1,NaN,1,4,1,1,Hương Lộ 2,
262982,NaN,NaN,1,2,1,NaN,Hồng Lạc,
262981,1,NaN,1,NaN,NaN,NaN,"Đường số 6, Lò Lu, Quận 9",
262980,0,NaN,1,1,NaN,NaN,Phạm Văn Đồng,
262977,NaN,NaN,1,4,1,1,Lâm Văn Bền,
262976,1,NaN,1,2,NaN,NaN,Khánh Hội,
262975,NaN,NaN,1,4,NaN,NaN,Trần Xuân Soạn,
262974,1,1,1,3,1,NaN,Hà Huy Giáp,
262971,NaN,NaN,1,NaN,NaN,1,Đường Võ Chí Công,
262970,NaN,NaN,1,4,NaN,NaN,Lê Trọng Tấn,
262964,1,NaN,1,2,1,1,Lê Đình Cẩn,
262963,NaN,NaN,1,2,1,1,Đường Bưng Ông Thoàn,
262962,1,NaN,1,2,NaN,NaN,"Đường số 6, Bình Hưng Hòa B, Bình Tân",
262961,0,NaN,1,3,1,NaN,ĐƯỜNG SỐ 14,
262960,1,0,1,2,0,1,Ngã tư Hàng Xanh,
262958,1,0,1,3,0,0,Hoàng Hoa Thám,
262957,1,0,1,2,1,NaN,Tân Kỳ Tân Quý,
262955,NaN,NaN,NaN,NaN,NaN,NaN,Trần Văn Giàu,
262947,NaN,NaN,1,2,NaN,NaN,Phạm đăng giảng,
262946,NaN,NaN,1,4,NaN,NaN,Trần Xuân Soạn,
262943,1,NaN,1,2,NaN,NaN,Lê Văn Sỹ,
262942,1,NaN,1,5,1,NaN,Quang Trung Phường 8 Gò Vấp,
262924,1,NaN,1,3,NaN,NaN,Phạm Văn Đồng,
262920,1,NaN,1,2,NaN,NaN,Đường số 9,
262915,NaN,NaN,1,33,NaN,NaN,Vành Đai 2,
262910,NaN,NaN,NaN,0,NaN,NaN,Phước Thiện,
262905,1,NaN,1,NaN,NaN,NaN,NaN,
262904,NaN,NaN,1,2,1,NaN,Phạm Văn Đồng,
262897,NaN,NaN,1,NaN,NaN,NaN,Trần Thị Hè,
262895,NaN,NaN,1,0,NaN,1,Trần Xuân Soạn,
262869,1,0,1,2,0,1,T15,
262868,NaN,NaN,1,2,NaN,NaN,Celadon Tân Phú,
262867,1,0,1,0,0,0,đường số 11 Linh Xuân,
262864,NaN,NaN,1,2,1,NaN,Ngã tư Linh Xuân Quốc Lộ 1K Phạm Văn Đồng,
262858,NaN,NaN,1,2,1,NaN,Cầu Nguyễn Văn Cừ,
262855,NaN,NaN,NaN,NaN,NaN,NaN,Quang Trung,
262849,NaN,NaN,1,4,NaN,1,Hồng Bàng,
262843,NaN,NaN,1,3,1,NaN,Phạm Văn Hai,
262840,1,NaN,1,3,NaN,NaN,Lê Văn Lương,
262836,1,NaN,1,2,NaN,NaN,Linh Trung,
262823,NaN,NaN,1,NaN,NaN,NaN,Đường Đỗ Xuân Hợp,
262822,1,NaN,1,4,NaN,NaN,Phạm văn Đồng,
262821,1,NaN,1,4,1,NaN,Lê Văn Quới,
262819,1,NaN,1,3,1,NaN,Lê Văn Quới,
262815,1,NaN,1,2,1,NaN,Phạm Văn Đồng,
262807,NaN,NaN,1,NaN,NaN,0,Đường Đỗ Xuân Hợp,
262803,NaN,NaN,1,0,NaN,NaN,Trương Văn Thành,
262802,1,NaN,1,3,1,NaN,Lô Tư,
262800,1,NaN,1,3,1,NaN,Lô Tư,
262796,NaN,NaN,1,2,NaN,NaN,Quốc Lộ 13 cũ Phường Hiệp Bình Phước TP Thủ Đức,
262795,1,NaN,1,1,NaN,NaN,Lê Văn Quới,
262794,NaN,NaN,1,NaN,NaN,NaN,Ngã tư Bình Thái,
262793,1,NaN,1,3,NaN,NaN,Mã Lò,
262789,1,NaN,1,3,1,NaN,Mã Lò,
262786,1,NaN,1,1,NaN,1,NaN,
262782,NaN,NaN,1,4,NaN,NaN,Đường CMT8,
262781,NaN,NaN,1,4,NaN,NaN,"Khu Kiều Đàm, Tân Hưng Q7",
262778,NaN,NaN,1,NaN,NaN,NaN,KDC Sơn Kim,
262771,1,NaN,1,2,NaN,1,Quang Trung,
262769,NaN,NaN,1,3,1,NaN,Cao đẳng Điện lực Chợ Thạnh Xuân liền kề Gò Vấp,
262768,NaN,NaN,1,0,NaN,NaN,Võ Văn Bích,
262766,NaN,NaN,1,5,1,1,Quận Tân Phú,
262765,1,NaN,1,2,NaN,NaN,Vũ Tùng,
262759,1,0,1,2,0,NaN,Phạm Đăng Giảng,
262752,1,NaN,1,1,NaN,NaN,Mã Lò,
262751,1,NaN,1,3,1,NaN,Lê Văn Quới,
262741,1,NaN,1,2,NaN,NaN,Lã Xuân Oai,
262738,1,NaN,1,2,0,NaN,Lê Văn Quới,
